file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,1,0.8592,0.774,0.0067,0.7833,1.1101,1.0969
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,2,0.9232,0.7738,0.0061,0.7778,1.193,1.1869
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,3,0.878,0.7759,0.0062,0.7702,1.1317,1.14
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,4,0.9121,0.7751,0.0055,0.7815,1.1767,1.167
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,5,0.8545,0.7763,0.0055,0.7931,1.1007,1.0773
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,6,0.8826,0.7755,0.0057,0.7829,1.1382,1.1274
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,7,0.8406,0.7747,0.0051,0.7684,1.0851,1.0939
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,8,0.8373,0.777,0.0048,0.7757,1.0776,1.0794
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,9,0.8352,0.7768,0.0066,0.777,1.0751,1.0748
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,10,0.8622,0.777,0.0062,0.7697,1.1095,1.12
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,11,0.8398,0.7737,0.0063,0.7804,1.0855,1.0762
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,12,0.8173,0.7768,0.0058,0.768,1.0521,1.0642
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,13,0.8298,0.7747,0.0061,0.7754,1.0711,1.0701
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,14,0.8247,0.7752,0.0058,0.7717,1.0639,1.0687
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,15,0.8177,0.7764,0.0053,0.7729,1.0533,1.058
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,16,0.8292,0.7751,0.0057,0.7774,1.0698,1.0666
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,17,0.8228,0.7744,0.0065,0.7717,1.0625,1.0662
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,18,0.8257,0.7733,0.005,0.7709,1.0677,1.0711
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,19,0.8197,0.7737,0.0059,0.7703,1.0594,1.0641
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.6,20,0.8351,0.7705,0.0053,0.7719,1.0837,1.0819
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,1,0.9561,0.8332,0.0082,0.8496,1.1475,1.1253
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,2,1.0367,0.8367,0.0072,0.8511,1.239,1.218
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,3,0.97,0.8367,0.0066,0.8399,1.1592,1.1549
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,4,0.983,0.8368,0.0077,0.8395,1.1748,1.1709
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,5,0.9359,0.8358,0.0088,0.8451,1.1199,1.1074
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,6,0.9857,0.8376,0.0079,0.8451,1.1768,1.1664
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,7,0.9269,0.8398,0.0077,0.834,1.1036,1.1113
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,8,0.9148,0.8362,0.0056,0.8295,1.094,1.1029
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,9,0.8989,0.8352,0.0075,0.849,1.0762,1.0588
PG67363_text.txt,116733,39779,39628,0.705,0.735,0.7,10,0.9565,0.8378,0.0078,0.835,1.1417,1.1455
