file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,1,0.923,0.7755,0.0045,0.7812,1.1902,1.1815
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,2,0.9138,0.7743,0.0052,0.7745,1.1801,1.1798
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,3,0.9448,0.774,0.0064,0.7729,1.2207,1.2225
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,4,0.8705,0.7744,0.0049,0.775,1.1241,1.1232
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,5,0.8431,0.7739,0.0043,0.7819,1.0894,1.0783
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,6,0.863,0.7752,0.0061,0.7739,1.1134,1.1152
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,7,0.8602,0.7753,0.0053,0.781,1.1095,1.1013
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,8,0.8596,0.7749,0.0055,0.7826,1.1092,1.0984
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,9,0.8577,0.7763,0.0039,0.7764,1.1048,1.1047
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,10,0.8398,0.7746,0.0053,0.7773,1.0841,1.0803
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,11,0.8542,0.7761,0.0034,0.773,1.1006,1.1051
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,12,0.8393,0.7757,0.0048,0.7692,1.082,1.0912
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,13,0.8402,0.7763,0.0051,0.7779,1.0822,1.08
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,14,0.8354,0.7741,0.0054,0.7689,1.0792,1.0865
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,15,0.8293,0.7737,0.0049,0.785,1.0718,1.0563
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,16,0.8457,0.7735,0.0064,0.7796,1.0934,1.0849
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,17,0.8371,0.7754,0.0062,0.7712,1.0796,1.0854
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,18,0.8516,0.7761,0.0043,0.7712,1.0973,1.1042
PG55262_text.txt,152281,56125,55990,0.6902,0.7234,0.6,19,0.8387,0.772,0.0053,0.7732,1.0864,1.0848
