file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG58881_text.txt,15418,0.8452,1,1,0.14295,-0.01227,0.00429,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,2,0.0956,-0.0038,0.01432,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,5,0.09942,-0.00477,0.00945,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,10,0.0715,0.00302,0.001,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,20,0.08892,0.00041,-0.0034,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,50,0.05578,0.01737,0.00763,0.01578,1,1,0
PG58881_text.txt,15418,0.8452,1,100,0.03128,0.00544,0.00128,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,200,0.03682,-0.00599,-0.0054,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,1,300,0.03876,0.01847,0.00328,0.01578,1,1,0
PG58881_text.txt,15418,0.8452,2,1,0.1914,0.00919,0.0154,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,2,0.13191,-0.00525,-0.00761,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,5,0.11338,-0.00794,0.01283,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,10,0.07753,-0.00481,0.00863,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,20,0.0625,-0.00863,-0.00711,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,50,0.03536,0.00537,-0.00151,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,100,0.01938,-0.00505,-0.00207,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,200,0.01801,0.00383,0.00031,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,2,300,0.01461,0.01332,0.00338,0.01578,0,0,0
PG58881_text.txt,15418,0.8452,3,1,0.10313,0.0071,0.00592,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,2,0.08912,-0.0034,-0.00377,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,5,0.08777,0.00187,-0.00307,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,10,0.0723,0.00442,-0.00392,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,20,0.06086,-0.00508,-0.00208,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,50,0.0573,-0.01752,0.01931,0.01578,1,1,1
PG58881_text.txt,15418,0.8452,3,100,0.02892,0.00201,-0.01173,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,200,0.03504,0.01305,-0.00631,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,3,300,0.01334,-0.01349,-0.00985,0.01578,0,0,0
PG58881_text.txt,15418,0.8452,4,1,0.06508,0.01055,-0.00101,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,2,0.06512,0.00194,0.00733,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,5,0.07468,0.00158,0.00052,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,10,0.03717,0.01088,-0.00585,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,20,0.04784,0.00362,0.0008,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,50,0.04945,0.01345,0.01302,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,100,0.01781,0.00744,0.00909,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,200,0.0255,0.00094,-0.00083,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,4,300,0.02104,0.00046,-0.00962,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,1,0.12509,-0.00432,-0.01562,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,2,0.09045,-0.00903,-0.00241,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,5,0.0935,-0.00504,0.00464,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,10,0.07069,-0.00884,-0.01202,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,20,0.06193,-0.00346,-0.00515,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,50,0.05687,-0.0022,-0.00391,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,100,0.06987,0.01308,0.00298,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,200,0.04596,-0.00171,-0.00266,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,5,300,0.03625,0.00842,0.01523,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,6,1,0.13157,0.00258,0.00546,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,6,2,0.08995,-0.0139,-0.00789,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,6,5,0.08268,0.00631,-0.00241,0.01578,1,0,0
PG58881_text.txt,15418,0.8452,6,10,0.07599,0.0111,0.00864,0.01578,1,0,0
