file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,1,1.08,0.7726,0.0093,0.7844,1.3978,1.3768
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,2,1.2233,0.7737,0.0096,0.7646,1.581,1.6
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,3,0.9057,0.7764,0.009,0.7804,1.1665,1.1605
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,4,0.9904,0.7752,0.0091,0.7711,1.2775,1.2844
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,5,0.8932,0.7758,0.0099,0.7801,1.1514,1.145
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,6,0.8657,0.7769,0.0097,0.766,1.1143,1.1302
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,7,0.8402,0.7722,0.0084,0.7734,1.0881,1.0864
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,8,0.8548,0.7735,0.0095,0.7858,1.1051,1.0877
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,9,0.8452,0.7776,0.0119,0.7802,1.0869,1.0833
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,10,0.852,0.7771,0.0105,0.7743,1.0964,1.1003
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,11,0.8444,0.7757,0.0128,0.7707,1.0885,1.0955
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,12,0.8462,0.7795,0.0085,0.7781,1.0856,1.0876
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,13,0.8319,0.7752,0.0082,0.8046,1.0731,1.0339
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,14,0.8395,0.7752,0.0091,0.7918,1.0829,1.0603
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,15,0.8358,0.7757,0.0089,0.7577,1.0775,1.1032
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,16,0.8457,0.776,0.0102,0.7719,1.0898,1.0955
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,17,0.8366,0.7768,0.0092,0.7696,1.077,1.087
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,18,0.8302,0.7766,0.0091,0.7677,1.069,1.0815
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,19,0.8514,0.7789,0.0096,0.7733,1.0931,1.1009
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.6,20,0.8583,0.78,0.0095,0.7834,1.1004,1.0957
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,1,1.2496,0.8363,0.0139,0.8328,1.4942,1.5004
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,2,1.4226,0.8343,0.0098,0.8302,1.7052,1.7137
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,3,0.9828,0.8379,0.0107,0.8397,1.1729,1.1703
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,4,1.0721,0.8366,0.0112,0.844,1.2815,1.2702
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,5,1.0009,0.8373,0.0134,0.8356,1.1955,1.1978
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,6,0.9437,0.839,0.0125,0.8417,1.1248,1.1212
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,7,0.9046,0.8321,0.0096,0.8462,1.0871,1.069
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,8,0.9471,0.8373,0.0093,0.846,1.1311,1.1195
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,9,0.934,0.838,0.0127,0.8216,1.1146,1.1368
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,10,0.9076,0.8361,0.0149,0.816,1.0855,1.1123
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,11,0.9206,0.8428,0.0132,0.8368,1.0923,1.1002
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,12,0.9448,0.8339,0.011,0.8452,1.133,1.1179
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,13,0.9086,0.8365,0.0104,0.8693,1.0862,1.0452
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,14,0.9236,0.8392,0.0137,0.8401,1.1005,1.0994
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,15,0.9116,0.8354,0.0102,0.8192,1.0912,1.1128
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,16,0.9164,0.8443,0.0106,0.8227,1.0855,1.1139
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,17,0.9286,0.8352,0.0113,0.848,1.1119,1.0951
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,18,0.8921,0.8385,0.0099,0.8388,1.064,1.0635
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,19,0.9081,0.8389,0.0107,0.8397,1.0825,1.0814
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.7,20,0.9457,0.8412,0.013,0.8564,1.1242,1.1043
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,1,1.3818,0.8929,0.0125,0.8912,1.5474,1.5505
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,2,1.6823,0.8935,0.0138,0.8873,1.8828,1.8961
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,3,1.0363,0.8972,0.0143,0.8985,1.155,1.1534
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,4,1.2228,0.8909,0.0111,0.9044,1.3725,1.352
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,5,1.1672,0.8932,0.0153,0.9098,1.3068,1.283
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,6,1.0523,0.8935,0.0147,0.9042,1.1778,1.1638
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,7,0.9835,0.8908,0.0187,0.8933,1.1041,1.101
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,8,1.0437,0.8993,0.0106,0.9166,1.1606,1.1387
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,9,0.9987,0.8997,0.016,0.8729,1.11,1.1442
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,10,0.9954,0.8944,0.0128,0.8753,1.1129,1.1371
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,11,1.0249,0.8975,0.0151,0.8973,1.142,1.1422
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,12,1.0427,0.8892,0.0151,0.9002,1.1726,1.1583
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,13,1.0072,0.8962,0.0134,0.9123,1.1239,1.104
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,14,1.0542,0.8949,0.0186,0.8943,1.178,1.1788
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,15,1.0307,0.8932,0.0187,0.8646,1.1539,1.1922
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,16,1.0471,0.9015,0.01,0.8789,1.1615,1.1914
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,17,1.0371,0.8899,0.015,0.8987,1.1654,1.154
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,18,0.9838,0.901,0.0147,0.9131,1.0919,1.0775
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,19,0.9989,0.8932,0.0155,0.8828,1.1183,1.1315
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.8,20,1.0817,0.899,0.0151,0.9413,1.2033,1.1491
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,1,1.5929,0.9575,0.022,0.9739,1.6635,1.6356
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,2,2.0514,0.9486,0.0217,0.9215,2.1627,2.2261
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,3,1.0861,0.9532,0.0237,0.9487,1.1394,1.1448
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,4,1.2733,0.953,0.026,0.9008,1.3361,1.4135
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,5,1.5879,0.95,0.0181,0.954,1.6715,1.6646
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,6,1.33,0.9628,0.0206,0.9012,1.3814,1.4759
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,7,1.1629,0.9481,0.0178,0.9998,1.2266,1.1632
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,8,1.2183,0.951,0.0245,0.928,1.2812,1.3128
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,9,1.1535,0.9601,0.0271,0.9336,1.2014,1.2354
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,10,1.386,0.9464,0.0199,0.9217,1.4645,1.5036
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,11,1.1416,0.9629,0.02,0.9842,1.1856,1.1599
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,12,1.1135,0.9455,0.0185,0.956,1.1776,1.1647
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,13,1.2278,0.9487,0.0237,0.9337,1.2942,1.3149
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,14,1.199,0.9449,0.0219,0.9334,1.269,1.2846
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,15,1.2723,0.9556,0.031,0.9712,1.3315,1.31
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,16,1.2268,0.9497,0.0209,0.9391,1.2917,1.3063
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,17,1.206,0.9515,0.0202,0.9467,1.2674,1.2738
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,18,1.1202,0.9499,0.0232,0.9678,1.1792,1.1574
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,19,1.1055,0.947,0.0169,0.8998,1.1674,1.2286
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.9,20,1.3606,0.9472,0.0215,0.9576,1.4365,1.4208
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,1,1.7062,0.9805,0.0302,0.9705,1.7402,1.7581
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,2,3.5798,0.9663,0.0328,0.9844,3.7045,3.6364
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,3,1.1304,0.9869,0.0321,0.9341,1.1454,1.2102
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,4,1.4261,0.9716,0.0256,0.9628,1.4677,1.4812
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,5,1.7907,0.9773,0.0223,0.9706,1.8323,1.8449
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,6,1.4715,0.9904,0.0335,0.9858,1.4858,1.4927
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,7,1.2149,0.9727,0.0329,1.0452,1.2491,1.1624
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,8,1.2725,0.9729,0.0276,0.9547,1.3079,1.3329
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,9,1.3128,0.9814,0.033,0.9623,1.3377,1.3643
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,10,1.8608,0.9768,0.0311,0.96,1.905,1.9384
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,11,1.3146,0.9694,0.03,0.9703,1.3561,1.3548
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,12,1.342,0.9668,0.0397,0.9454,1.3881,1.4195
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,13,1.3881,0.9794,0.0413,1.0085,1.4174,1.3764
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,14,1.3979,0.9671,0.0354,1.026,1.4454,1.3624
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,15,1.4656,0.9604,0.0355,0.9896,1.5261,1.4811
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,16,1.2911,0.9718,0.0299,0.9291,1.3285,1.3896
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,17,1.383,0.9892,0.0421,1.0003,1.3981,1.3826
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,18,1.1351,0.9702,0.0463,0.9915,1.17,1.1448
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,19,1.3472,0.9733,0.0299,0.9782,1.3842,1.3772
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.95,20,1.3416,0.9628,0.0306,0.9116,1.3935,1.4718
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,1,2.652,0.986,0.0729,0.9471,2.6898,2.8002
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,2,2.3481,0.958,0.081,0.9778,2.451,2.4015
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,3,1.4916,0.9649,0.0572,1.0446,1.5459,1.4279
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,4,1.888,0.9594,0.0911,0.9309,1.9679,2.0281
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,5,1.632,0.9726,0.0844,1.0017,1.678,1.6292
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,6,1.6668,0.9711,0.0647,0.9706,1.7164,1.7174
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,7,1.6024,0.9685,0.0897,1.0158,1.6546,1.5775
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,8,1.9373,0.972,0.0761,0.8991,1.9931,2.1547
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,9,1.574,0.987,0.0594,1.0868,1.5947,1.4483
PG52293_text.txt,54048,16322,16206,0.7596,0.735,0.99,10,2.5859,0.9972,0.0921,0.9428,2.5931,2.7429
