file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
olivertwist_cut_clean.txt,14,59729,0.7109,0.7581,0.6234,0.4885,0.4989,0.0097
olivertwist_cut_clean.txt,15,59729,0.7109,0.7581,0.6673,0.5061,0.5013,0.0208
olivertwist_cut_clean.txt,16,59729,0.7109,0.7581,0.5836,0.5034,0.4979,0.0129
olivertwist_cut_clean.txt,17,59729,0.7109,0.7581,0.6337,0.5138,0.4957,0.0138
olivertwist_cut_clean.txt,18,59729,0.7109,0.7581,0.6347,0.511,0.5062,0.0166
olivertwist_cut_clean.txt,19,59729,0.7109,0.7581,0.621,0.5168,0.4979,0.0084
olivertwist_cut_clean.txt,20,59729,0.7109,0.7581,0.6398,0.5038,0.5031,0.0077
principia_newton.txt,1,26347,0.8282,0.8506,0.8168,0.5278,0.4979,0.0166
principia_newton.txt,2,26347,0.8282,0.8506,0.8287,0.5157,0.4954,0.0115
principia_newton.txt,3,26347,0.8282,0.8506,0.7263,0.4834,0.5145,0.0169
principia_newton.txt,4,26347,0.8282,0.8506,0.6491,0.5366,0.5007,0.02
principia_newton.txt,5,26347,0.8282,0.8506,0.6542,0.5132,0.4983,0.0161
principia_newton.txt,6,26347,0.8282,0.8506,0.6606,0.475,0.5007,0.0165
principia_newton.txt,7,26347,0.8282,0.8506,0.6605,0.5083,0.4996,0.017
principia_newton.txt,8,26347,0.8282,0.8506,0.7348,0.4896,0.4927,0.014
principia_newton.txt,9,26347,0.8282,0.8506,0.6927,0.4971,0.4974,0.0156
principia_newton.txt,10,26347,0.8282,0.8506,0.6915,0.5071,0.4932,0.017
principia_newton.txt,11,26347,0.8282,0.8506,0.6683,0.4898,0.4999,0.0154
principia_newton.txt,12,26347,0.8282,0.8506,0.659,0.5071,0.498,0.0133
principia_newton.txt,13,26347,0.8282,0.8506,0.6926,0.5093,0.4919,0.0214
principia_newton.txt,14,26347,0.8282,0.8506,0.6806,0.4872,0.5049,0.0119
principia_newton.txt,15,26347,0.8282,0.8506,0.6509,0.4724,0.4986,0.0142
principia_newton.txt,16,26347,0.8282,0.8506,0.6718,0.5026,0.4967,0.0164
principia_newton.txt,17,26347,0.8282,0.8506,0.687,0.509,0.4993,0.0139
principia_newton.txt,18,26347,0.8282,0.8506,0.6509,0.5094,0.4968,0.0129
principia_newton.txt,19,26347,0.8282,0.8506,0.643,0.5225,0.4974,0.0136
principia_newton.txt,20,26347,0.8282,0.8506,0.6671,0.5035,0.5003,0.0202
