file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG1947_text.txt,40257,0.7098,1,1,0.09218,0.01196,-0.00778,0.00977,1,1,0
PG1947_text.txt,40257,0.7098,1,2,0.03872,0.00523,-0.00701,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,1,5,0.03695,0.00404,-0.00378,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,1,10,0.01151,0.00322,0.00078,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,1,20,0.00467,-0.00314,0.00623,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,1,50,0.01391,-0.00131,-0.00241,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,1,100,0.00922,0.00581,-0.00051,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,1,200,0.0081,0.00318,0.00191,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,1,300,0.00167,0.00194,0.00269,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,2,1,0.18789,0.00945,-0.00055,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,2,0.12423,-0.00896,-0.00128,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,5,0.08311,0.01034,-0.0026,0.00977,1,1,0
PG1947_text.txt,40257,0.7098,2,10,0.0733,0.00173,0.00349,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,20,0.04971,0.0049,0.00117,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,50,0.03658,0.00287,0.00186,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,100,0.01817,0.00315,-0.00881,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,2,200,0.00612,0.00207,-0.00116,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,2,300,0.01567,-0.00565,-0.00223,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,1,0.15068,-0.0009,0.00548,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,2,0.10083,-0.00209,0.00572,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,5,0.05702,-0.00375,0.00316,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,10,0.0482,-0.00601,-0.00042,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,20,0.03536,0.00653,0.00509,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,50,0.02078,-0.00215,-0.00152,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,100,0.00414,-0.00166,0.00117,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,3,200,0.00981,-0.00095,0.00665,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,3,300,0.01125,0.00117,-0.00827,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,1,0.17793,-0.00327,0.00528,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,2,0.11308,0.00095,0.01059,0.00977,1,0,1
PG1947_text.txt,40257,0.7098,4,5,0.07233,0.0011,0.00422,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,10,0.04533,0.00085,-0.0025,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,20,0.03669,0.00121,-0.00151,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,50,0.024,0.00422,0.00217,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,100,0.01139,0.00436,0.00432,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,4,200,0.00462,0.00792,0.00358,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,4,300,0.00855,0.00619,0.0057,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,5,1,0.09475,-0.00419,0.00206,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,2,0.06012,0.00441,-0.00901,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,5,0.03963,0.00407,0.00117,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,10,0.03219,-0.0072,-0.00388,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,20,0.0238,0.00962,0.00842,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,50,0.00811,0.00868,-0.00671,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,5,100,0.00916,-0.00076,-0.00632,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,5,200,0.01094,-0.00174,0.00419,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,5,300,0.00379,-0.00332,7e-05,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,6,1,0.1006,-0.00045,0.00622,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,2,0.06089,0.00655,0.00033,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,5,0.03368,0.0036,-0.0058,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,10,0.02665,0.00172,0.00559,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,20,0.02226,0.00804,-0.00329,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,50,0.01389,-0.00787,0.00147,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,6,100,0.00535,-0.00199,-0.00012,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,6,200,0.00715,0.00663,0.00836,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,6,300,0.01314,-0.00127,-0.01084,0.00977,1,0,1
PG1947_text.txt,40257,0.7098,7,1,0.10482,-0.00092,0.00093,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,7,2,0.07052,-0.00302,0.00701,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,7,5,0.0267,0.00218,-0.00364,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,7,10,0.01891,0.00859,0.00355,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,7,20,0.01493,-0.00343,0.00225,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,7,50,0.01381,-9e-05,0.01016,0.00977,1,0,1
PG1947_text.txt,40257,0.7098,7,100,0.00665,-0.00177,0.00306,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,7,200,0.00158,0.00554,-0.00833,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,7,300,0.00185,-0.00612,-0.00138,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,8,1,0.09795,0.01902,0.00326,0.00977,1,1,0
PG1947_text.txt,40257,0.7098,8,2,0.06371,-0.00992,0.00579,0.00977,1,1,0
PG1947_text.txt,40257,0.7098,8,5,0.03329,0.00218,-0.00068,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,8,10,0.01299,0.00331,-0.00489,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,8,20,0.01546,-0.00581,0.00401,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,8,50,0.00372,0.00581,-0.00682,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,8,100,0.0086,-0.0041,-0.00649,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,8,200,0.00128,0.00364,0.00267,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,8,300,-0.00448,-0.00331,-0.00118,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,9,1,0.08756,0.0046,-0.00158,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,2,0.04494,0.00047,0.00534,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,5,0.02932,0.00088,0.00442,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,10,0.01928,0.00402,0.0001,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,20,0.02043,0.00123,-0.0053,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,50,0.01164,-0.00364,0.00069,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,9,100,0.0087,-0.00561,-0.00805,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,9,200,0.00156,-0.00302,-0.00289,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,9,300,0.00199,0.00161,0.00587,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,10,1,0.09874,-0.01113,0.01275,0.00977,1,1,1
PG1947_text.txt,40257,0.7098,10,2,0.05532,0.00276,0.00521,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,10,5,0.02992,-0.00275,0.00522,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,10,10,0.01649,0.00295,0.00076,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,10,20,0.01355,0.00114,-0.0012,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,10,50,0.01644,0.00124,0.00804,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,10,100,0.00072,0.01666,-0.00099,0.00977,0,1,0
PG1947_text.txt,40257,0.7098,10,200,0.00648,0.00156,-0.00011,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,10,300,-0.00273,0.00138,-0.00892,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,11,1,0.09331,-0.0045,-0.00437,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,2,0.04464,0.00101,-0.00468,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,5,0.03258,-0.00057,-0.00763,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,10,0.01596,-0.00235,-0.00143,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,20,0.01385,0.00564,-0.0038,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,50,0.02349,-0.00178,0.00374,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,11,100,-0.00763,-0.00292,0.00357,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,11,200,0.0062,0.00082,-0.01132,0.00977,0,0,1
PG1947_text.txt,40257,0.7098,11,300,0.00535,0.00641,0.00037,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,12,1,0.06175,-0.00798,-0.00723,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,12,2,0.03948,-0.00725,-0.00255,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,12,5,0.01851,-0.00262,-0.00256,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,12,10,0.01068,0.00309,0.00992,0.00977,1,0,1
PG1947_text.txt,40257,0.7098,12,20,0.01172,0.00517,-0.00182,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,12,50,-0.00125,0.00276,0.00642,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,12,100,0.00846,-0.00204,-0.00057,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,12,200,-0.00086,0.00207,0.00313,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,12,300,-0.00066,0.00147,0.00357,0.00977,0,0,0
PG1947_text.txt,40257,0.7098,13,1,0.06462,-2e-05,0.00755,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,13,2,0.02714,-0.00346,-0.00073,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,13,5,0.01042,-0.00554,0.00113,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,13,10,0.01156,-0.00268,-0.00156,0.00977,1,0,0
PG1947_text.txt,40257,0.7098,13,20,0.00756,-0.00419,-0.00681,0.00977,0,0,0
