file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG14393_text.txt,23188,0.7266,1,1,0.11525,-0.00377,0.00496,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,1,2,0.05512,-0.00299,0.00238,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,1,5,0.02438,0.00051,-0.00745,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,1,10,0.01841,-0.00121,-0.00013,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,1,20,0.01215,-0.00206,-0.01278,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,1,50,0.01281,0.00517,-0.00032,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,1,100,0.00725,0.00293,-0.0086,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,1,200,-0.00187,-0.00618,-0.01027,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,1,300,-0.00924,0.0019,-8e-05,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,2,1,0.22494,-0.00295,-0.00849,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,2,2,0.13567,-0.01877,-0.00194,0.01287,1,1,0
PG14393_text.txt,23188,0.7266,2,5,0.08078,-0.00495,0.00583,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,2,10,0.07877,-0.01508,-0.00682,0.01287,1,1,0
PG14393_text.txt,23188,0.7266,2,20,0.05565,0.00676,0.00092,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,2,50,0.03666,-0.00151,0.0001,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,2,100,0.02762,-0.00186,0.00248,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,2,200,-0.01224,-0.00659,-0.00346,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,2,300,-0.00203,0.00859,-0.00383,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,3,1,0.10714,-0.00473,0.00696,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,3,2,0.06042,0.00409,-0.00732,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,3,5,0.03978,0.00251,0.00109,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,3,10,0.02958,0.00857,-0.00205,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,3,20,0.01013,-0.00645,-0.00269,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,3,50,0.02286,-0.01161,-0.00922,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,3,100,1e-05,-0.0034,0.00387,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,3,200,0.02001,-0.01588,-0.0002,0.01287,1,1,0
PG14393_text.txt,23188,0.7266,3,300,0.00851,4e-05,0.0007,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,4,1,0.15625,-0.00655,-0.00201,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,4,2,0.08714,0.00357,0.0059,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,4,5,0.05359,0.00703,-0.00328,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,4,10,0.03687,-0.00874,-0.00813,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,4,20,0.02095,0.00762,-0.00774,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,4,50,0.01246,-0.00532,-0.00181,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,4,100,0.00909,0.00169,-0.01039,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,4,200,-0.001,0.01247,-0.01447,0.01287,0,0,1
PG14393_text.txt,23188,0.7266,4,300,0.0048,-0.00299,0.00577,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,5,1,0.11173,0.00162,0.00937,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,5,2,0.07284,-0.00945,0.00472,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,5,5,0.03534,-0.00776,0.00022,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,5,10,0.03525,0.02056,0.00377,0.01287,1,1,0
PG14393_text.txt,23188,0.7266,5,20,0.02241,0.00316,0.00359,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,5,50,0.00301,-0.00334,-0.00314,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,5,100,0.01264,0.00168,-0.00394,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,5,200,0.01068,0.00581,0.01975,0.01287,0,0,1
PG14393_text.txt,23188,0.7266,5,300,0.00888,0.00402,0.00266,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,6,1,0.11719,-0.00372,-0.00766,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,6,2,0.0505,0.00254,-0.00637,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,6,5,0.0256,-0.00266,0.0021,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,6,10,0.02429,0.00458,0.00529,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,6,20,0.00963,-0.00371,0.00569,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,6,50,0.00579,0.00991,-0.01118,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,6,100,0.00579,0.00312,0.00644,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,6,200,-0.00017,0.00606,-0.01665,0.01287,0,0,1
PG14393_text.txt,23188,0.7266,6,300,0.00111,-0.00495,0.01429,0.01287,0,0,1
PG14393_text.txt,23188,0.7266,7,1,0.11971,0.00248,-0.0013,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,7,2,0.05729,0.0016,-0.00324,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,7,5,0.0387,0.00227,-0.00594,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,7,10,0.0249,0.00468,-0.01167,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,7,20,0.01663,-0.003,0.00278,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,7,50,0.0037,0.00706,-0.00406,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,7,100,0.00254,-0.00375,0.00343,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,7,200,0.00274,-0.00601,0.00075,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,7,300,-0.00161,0.00119,-0.00638,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,8,1,0.08224,0.00385,-0.00046,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,8,2,0.0395,-0.0054,0.00134,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,8,5,0.0134,0.00915,0.00435,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,8,10,0.00817,0.00161,-0.00363,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,8,20,0.0139,0.00564,-0.00794,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,8,50,0.00281,-0.01419,-0.00444,0.01287,0,1,0
PG14393_text.txt,23188,0.7266,8,100,-0.00077,-0.00365,0.00158,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,8,200,0.00155,-0.00552,-0.00025,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,8,300,-0.00774,0.01019,-0.00937,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,9,1,0.07632,-0.00727,0.00424,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,9,2,0.0429,-0.00986,-0.00428,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,9,5,0.0275,0.00547,0.01739,0.01287,1,0,1
PG14393_text.txt,23188,0.7266,9,10,0.01996,0.00237,0.00494,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,9,20,0.01156,-0.0055,0.00163,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,9,50,0.0071,-0.00672,-0.0017,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,9,100,0.00833,0.00743,0.00216,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,9,200,0.00079,-0.00024,-0.00868,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,9,300,0.01064,0.00916,0.00399,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,10,1,0.0736,-0.01156,-0.00173,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,2,0.0473,0.00956,0.00265,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,5,0.01932,0.0078,-0.00925,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,10,0.02145,0.00226,-0.00498,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,20,0.02067,-0.0013,0.00236,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,50,0.00662,-0.0009,-0.00522,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,10,100,0.01007,0.01424,-0.00891,0.01287,0,1,0
PG14393_text.txt,23188,0.7266,10,200,0.01701,-0.00413,0.00272,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,10,300,0.00788,0.00673,-0.01319,0.01287,0,0,1
PG14393_text.txt,23188,0.7266,11,1,0.05891,-0.0074,0.00475,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,11,2,0.02406,0.00647,0.00444,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,11,5,0.02023,-0.00268,-0.00218,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,11,10,0.01531,0.00492,-0.00257,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,11,20,0.01614,-0.00732,0.01847,0.01287,1,0,1
PG14393_text.txt,23188,0.7266,11,50,0.01298,0.00428,0.00522,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,11,100,0.00861,0.00385,0.00881,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,11,200,0.01039,0.00943,0.00545,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,11,300,-0.00653,0.00781,-0.00587,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,1,0.08673,-0.00562,0.00107,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,12,2,0.03607,0.0013,0.00545,0.01287,1,0,0
PG14393_text.txt,23188,0.7266,12,5,-0.00249,0.00286,0.00537,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,10,0.00208,-0.00128,0.00826,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,20,0.00133,0.00374,-0.00507,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,50,0.00173,-0.00343,0.0044,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,100,-0.00567,0.008,-0.00122,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,200,-0.00184,-0.00924,-0.00323,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,12,300,-0.00999,-0.00848,0.00224,0.01287,0,0,0
PG14393_text.txt,23188,0.7266,13,1,0.06578,0.00252,-0.00534,0.01287,1,0,0
