file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG730_text.txt,56809,0.7258,1,1,0.08282,0.00981,0.00048,0.00822,1,1,0
PG730_text.txt,56809,0.7258,1,2,0.05254,-0.00076,0.00451,0.00822,1,0,0
PG730_text.txt,56809,0.7258,1,5,0.03018,0.00193,0.00925,0.00822,1,0,1
PG730_text.txt,56809,0.7258,1,10,0.02154,0.00455,0.00471,0.00822,1,0,0
PG730_text.txt,56809,0.7258,1,20,0.02678,0.00993,-0.002,0.00822,1,1,0
PG730_text.txt,56809,0.7258,1,50,0.00772,0.00041,0.00193,0.00822,0,0,0
PG730_text.txt,56809,0.7258,1,100,0.00255,-0.0034,0.00341,0.00822,0,0,0
PG730_text.txt,56809,0.7258,1,200,0.01216,-0.00196,-0.00304,0.00822,1,0,0
PG730_text.txt,56809,0.7258,1,300,0.0048,-0.00559,0.00249,0.00822,0,0,0
PG730_text.txt,56809,0.7258,2,1,0.18705,-0.00154,0.00147,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,2,0.11812,0.00265,0.00916,0.00822,1,0,1
PG730_text.txt,56809,0.7258,2,5,0.07259,0.00362,0.00618,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,10,0.0519,-0.00075,-0.00656,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,20,0.03511,0.00216,0.00426,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,50,0.01774,-0.00011,0.00156,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,100,0.0166,-0.00403,-0.00663,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,200,0.01268,-0.00177,0.00431,0.00822,1,0,0
PG730_text.txt,56809,0.7258,2,300,0.00944,-6e-05,0.00859,0.00822,1,0,1
PG730_text.txt,56809,0.7258,3,1,0.14671,0.00195,0.00683,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,2,0.09953,-0.0002,0.00232,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,5,0.06418,0.00761,0.00865,0.00822,1,0,1
PG730_text.txt,56809,0.7258,3,10,0.04427,-0.00122,-0.00253,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,20,0.03738,-0.00161,-0.00499,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,50,0.03076,0.0005,-0.00484,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,100,0.02729,-0.00172,0.00116,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,200,0.01285,-0.00163,0.00784,0.00822,1,0,0
PG730_text.txt,56809,0.7258,3,300,0.01483,0.00117,-0.00023,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,1,0.15735,0.00393,-0.00363,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,2,0.08847,0.00116,0.00067,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,5,0.05686,0.00909,0.00054,0.00822,1,1,0
PG730_text.txt,56809,0.7258,4,10,0.04644,-0.00019,0.00076,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,20,0.03364,0.01268,-0.00278,0.00822,1,1,0
PG730_text.txt,56809,0.7258,4,50,0.0212,0.00104,-0.0049,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,100,0.01825,-0.00215,-0.00053,0.00822,1,0,0
PG730_text.txt,56809,0.7258,4,200,-0.0035,-0.00394,0.0019,0.00822,0,0,0
PG730_text.txt,56809,0.7258,4,300,0.00042,0.00218,0.00147,0.00822,0,0,0
