file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG74_text.txt,1,21488,0.8,0.8044,0.6431,0.5115,0.5076,0.0109
PG74_text.txt,2,21488,0.8,0.8044,0.6985,0.5173,0.4959,0.0236
PG74_text.txt,3,21488,0.8,0.8044,0.6704,0.5099,0.4908,0.0186
PG74_text.txt,4,21488,0.8,0.8044,0.6528,0.5061,0.4977,0.0142
PG74_text.txt,5,21488,0.8,0.8044,0.6569,0.5038,0.4971,0.0186
PG74_text.txt,6,21488,0.8,0.8044,0.6476,0.517,0.5071,0.0133
PG74_text.txt,7,21488,0.8,0.8044,0.6287,0.4991,0.5097,0.0152
PG74_text.txt,8,21488,0.8,0.8044,0.6303,0.5218,0.5035,0.0083
PG74_text.txt,9,21488,0.8,0.8044,0.7313,0.5119,0.5029,0.0147
PG74_text.txt,10,21488,0.8,0.8044,0.6252,0.4945,0.5021,0.0169
PG74_text.txt,11,21488,0.8,0.8044,0.6338,0.4951,0.4974,0.0107
PG74_text.txt,12,21488,0.8,0.8044,0.5896,0.4971,0.5027,0.0201
PG74_text.txt,13,21488,0.8,0.8044,0.559,0.4819,0.5005,0.012
PG74_text.txt,14,21488,0.8,0.8044,0.6166,0.5231,0.4955,0.0178
PG74_text.txt,15,21488,0.8,0.8044,0.626,0.4961,0.5014,0.0197
PG74_text.txt,16,21488,0.8,0.8044,0.6391,0.5351,0.4975,0.0116
PG74_text.txt,17,21488,0.8,0.8044,0.6257,0.5255,0.4962,0.0138
PG74_text.txt,18,21488,0.8,0.8044,0.5638,0.5216,0.4914,0.0217
PG74_text.txt,19,21488,0.8,0.8044,0.5821,0.507,0.5071,0.0178
PG74_text.txt,20,21488,0.8,0.8044,0.6025,0.4976,0.4982,0.0204
