file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG236_text.txt,16435,0.6567,1,1,0.04716,0.00628,0.00707,0.01529,1,0,0
PG236_text.txt,16435,0.6567,1,2,0.03277,0.00455,-0.00678,0.01529,1,0,0
PG236_text.txt,16435,0.6567,1,5,0.01591,-0.00604,-0.00317,0.01529,1,0,0
PG236_text.txt,16435,0.6567,1,10,0.01533,9e-05,-0.00366,0.01529,1,0,0
PG236_text.txt,16435,0.6567,1,20,0.01021,-0.00538,0.00186,0.01529,0,0,0
PG236_text.txt,16435,0.6567,1,50,0.01108,0.00981,-0.00148,0.01529,0,0,0
PG236_text.txt,16435,0.6567,1,100,0.00489,0.00381,-0.0015,0.01529,0,0,0
PG236_text.txt,16435,0.6567,1,200,0.0,-0.00467,-0.00343,0.01529,0,0,0
PG236_text.txt,16435,0.6567,1,300,-0.00286,0.00236,-0.00753,0.01529,0,0,0
PG236_text.txt,16435,0.6567,2,1,0.19211,0.00042,0.004,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,2,0.10034,-0.00359,0.00393,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,5,0.07873,-0.00016,0.00305,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,10,0.0596,-0.00537,0.00366,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,20,0.02882,0.00203,-0.00243,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,50,0.01926,-0.01922,0.00442,0.01529,1,1,0
PG236_text.txt,16435,0.6567,2,100,0.02346,-0.00548,0.00676,0.01529,1,0,0
PG236_text.txt,16435,0.6567,2,200,0.00925,-0.00222,4e-05,0.01529,0,0,0
PG236_text.txt,16435,0.6567,2,300,0.00348,0.00729,-0.00067,0.01529,0,0,0
PG236_text.txt,16435,0.6567,3,1,0.08647,-0.00523,0.01316,0.01529,1,0,0
PG236_text.txt,16435,0.6567,3,2,0.05065,0.00413,-0.00368,0.01529,1,0,0
PG236_text.txt,16435,0.6567,3,5,0.03253,0.01438,-0.00659,0.01529,1,0,0
PG236_text.txt,16435,0.6567,3,10,0.02295,0.01141,-0.00495,0.01529,1,0,0
PG236_text.txt,16435,0.6567,3,20,0.01346,-0.00176,0.00067,0.01529,0,0,0
PG236_text.txt,16435,0.6567,3,50,-0.00809,0.01489,-0.00319,0.01529,0,0,0
PG236_text.txt,16435,0.6567,3,100,-0.00569,0.00388,-0.00834,0.01529,0,0,0
PG236_text.txt,16435,0.6567,3,200,0.00495,-0.00985,-0.00136,0.01529,0,0,0
PG236_text.txt,16435,0.6567,3,300,0.00938,0.00442,0.00081,0.01529,0,0,0
PG236_text.txt,16435,0.6567,4,1,0.11033,0.00035,-0.00381,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,2,0.08546,-0.00594,-0.00716,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,5,0.04944,-0.00688,0.00238,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,10,0.0325,-0.00876,0.00209,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,20,0.02173,0.00366,0.00347,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,50,0.01053,0.01194,0.00565,0.01529,0,0,0
PG236_text.txt,16435,0.6567,4,100,0.02128,0.00883,0.00192,0.01529,1,0,0
PG236_text.txt,16435,0.6567,4,200,0.01292,0.01082,-0.00285,0.01529,0,0,0
PG236_text.txt,16435,0.6567,4,300,0.00841,0.00592,-0.00942,0.01529,0,0,0
PG236_text.txt,16435,0.6567,5,1,0.09437,0.01491,0.00323,0.01529,1,0,0
PG236_text.txt,16435,0.6567,5,2,0.04185,-0.00705,-0.01029,0.01529,1,0,0
PG236_text.txt,16435,0.6567,5,5,0.02824,0.00346,0.00313,0.01529,1,0,0
PG236_text.txt,16435,0.6567,5,10,0.03387,-0.01708,0.00255,0.01529,1,1,0
PG236_text.txt,16435,0.6567,5,20,0.03593,0.00053,0.01006,0.01529,1,0,0
PG236_text.txt,16435,0.6567,5,50,0.01817,0.01102,-0.00382,0.01529,1,0,0
PG236_text.txt,16435,0.6567,5,100,-0.00135,-0.00552,0.00158,0.01529,0,0,0
PG236_text.txt,16435,0.6567,5,200,0.00939,-0.00536,-0.0113,0.01529,0,0,0
PG236_text.txt,16435,0.6567,5,300,0.00036,-0.0086,-0.00269,0.01529,0,0,0
PG236_text.txt,16435,0.6567,6,1,0.06546,0.0078,0.00799,0.01529,1,0,0
PG236_text.txt,16435,0.6567,6,2,0.06231,0.00286,0.00913,0.01529,1,0,0
PG236_text.txt,16435,0.6567,6,5,0.01351,-0.00237,-0.005,0.01529,0,0,0
PG236_text.txt,16435,0.6567,6,10,0.03164,0.01717,-0.00558,0.01529,1,1,0
PG236_text.txt,16435,0.6567,6,20,0.0122,-0.00425,0.00286,0.01529,0,0,0
PG236_text.txt,16435,0.6567,6,50,0.01868,0.00278,-0.0041,0.01529,1,0,0
PG236_text.txt,16435,0.6567,6,100,0.00811,0.0096,0.00913,0.01529,0,0,0
PG236_text.txt,16435,0.6567,6,200,0.01973,-0.00099,0.00682,0.01529,1,0,0
PG236_text.txt,16435,0.6567,6,300,0.01169,0.00328,-0.0057,0.01529,0,0,0
PG236_text.txt,16435,0.6567,7,1,0.08573,-0.01517,0.01121,0.01529,1,0,0
PG236_text.txt,16435,0.6567,7,2,0.04227,0.00224,0.00451,0.01529,1,0,0
PG236_text.txt,16435,0.6567,7,5,0.03104,0.0017,0.00765,0.01529,1,0,0
PG236_text.txt,16435,0.6567,7,10,0.03365,-0.01484,0.00174,0.01529,1,0,0
PG236_text.txt,16435,0.6567,7,20,0.02038,0.00567,-0.0117,0.01529,1,0,0
PG236_text.txt,16435,0.6567,7,50,0.01719,-0.01534,0.00593,0.01529,1,1,0
PG236_text.txt,16435,0.6567,7,100,0.00335,-0.00944,0.00173,0.01529,0,0,0
PG236_text.txt,16435,0.6567,7,200,-0.00503,-0.01862,0.00709,0.01529,0,1,0
PG236_text.txt,16435,0.6567,7,300,-0.0064,0.00742,0.01206,0.01529,0,0,0
PG236_text.txt,16435,0.6567,8,1,0.07728,0.00245,0.00422,0.01529,1,0,0
PG236_text.txt,16435,0.6567,8,2,0.05221,0.00284,0.00338,0.01529,1,0,0
PG236_text.txt,16435,0.6567,8,5,0.02511,-0.00373,-0.00197,0.01529,1,0,0
PG236_text.txt,16435,0.6567,8,10,0.00967,0.00179,-0.01494,0.01529,0,0,0
PG236_text.txt,16435,0.6567,8,20,0.01087,0.0052,0.00497,0.01529,0,0,0
PG236_text.txt,16435,0.6567,8,50,0.01516,0.00024,-0.001,0.01529,0,0,0
