file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG308_text.txt,1,19348,0.7574,0.7581,0.6279,0.5124,0.496,0.0184
PG308_text.txt,2,19348,0.7574,0.7581,0.6591,0.4978,0.5008,0.0135
PG308_text.txt,3,19348,0.7574,0.7581,0.6678,0.5048,0.5043,0.0125
PG308_text.txt,4,19348,0.7574,0.7581,0.6652,0.4972,0.5002,0.0139
PG308_text.txt,5,19348,0.7574,0.7581,0.7002,0.5203,0.5054,0.0233
PG308_text.txt,6,19348,0.7574,0.7581,0.6511,0.4554,0.4961,0.0211
PG308_text.txt,7,19348,0.7574,0.7581,0.6506,0.5259,0.493,0.0183
PG308_text.txt,8,19348,0.7574,0.7581,0.6414,0.5243,0.4984,0.0166
PG308_text.txt,9,19348,0.7574,0.7581,0.6632,0.4931,0.5021,0.0205
PG308_text.txt,10,19348,0.7574,0.7581,0.6684,0.52,0.5082,0.0161
PG308_text.txt,11,19348,0.7574,0.7581,0.6159,0.4889,0.4952,0.0155
PG308_text.txt,12,19348,0.7574,0.7581,0.6402,0.5207,0.4933,0.0099
PG308_text.txt,13,19348,0.7574,0.7581,0.6194,0.4626,0.4915,0.0133
PG308_text.txt,14,19348,0.7574,0.7581,0.6625,0.4847,0.5036,0.0185
PG308_text.txt,15,19348,0.7574,0.7581,0.6144,0.5221,0.4962,0.0167
PG308_text.txt,16,19348,0.7574,0.7581,0.6525,0.4999,0.5031,0.017
PG308_text.txt,17,19348,0.7574,0.7581,0.6709,0.488,0.4969,0.0126
PG308_text.txt,18,19348,0.7574,0.7581,0.6339,0.5038,0.4911,0.0101
PG308_text.txt,19,19348,0.7574,0.7581,0.617,0.4948,0.5006,0.0129
PG308_text.txt,20,19348,0.7574,0.7581,0.6595,0.4868,0.4896,0.0219
