file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG41822_text.txt,31631,0.6823,1,1,0.07896,-0.00454,0.00016,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,1,2,0.0364,-0.00087,0.00035,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,1,5,0.02257,-0.00518,0.00542,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,1,10,0.02031,-0.00517,-0.00416,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,1,20,0.00939,-0.00832,-0.00448,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,1,50,0.01509,0.01286,-0.00666,0.01102,1,1,0
PG41822_text.txt,31631,0.6823,1,100,0.00579,0.00398,-2e-05,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,1,200,-0.0025,0.00036,-0.00073,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,1,300,0.00046,0.00187,0.00804,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,2,1,0.20604,-0.00674,-0.00884,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,2,2,0.12794,-0.01159,0.00731,0.01102,1,1,0
PG41822_text.txt,31631,0.6823,2,5,0.07801,-0.00411,-0.00391,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,2,10,0.05751,-0.00493,0.01132,0.01102,1,0,1
PG41822_text.txt,31631,0.6823,2,20,0.04866,-0.00127,-0.01042,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,2,50,0.03752,0.00023,-0.00647,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,2,100,0.01621,0.00377,0.00093,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,2,200,0.00955,0.00544,-0.00458,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,2,300,0.00703,-0.00179,-0.00564,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,3,1,0.10074,-0.00142,0.00125,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,2,0.06783,0.00892,-0.00437,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,5,0.0483,0.0031,-0.0035,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,10,0.02056,-0.0043,0.00918,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,20,0.01872,0.00277,0.00997,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,50,0.01364,-0.00413,0.00238,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,3,100,0.00624,-0.00763,0.00896,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,3,200,0.00021,0.00575,0.0051,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,3,300,0.00275,0.00067,0.00081,0.01102,0,0,0
PG41822_text.txt,31631,0.6823,4,1,0.12784,-0.00191,-0.00273,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,4,2,0.07454,-0.00487,0.00317,0.01102,1,0,0
PG41822_text.txt,31631,0.6823,4,5,0.05059,-0.00043,0.0009,0.01102,1,0,0
