file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG4707_text.txt,1,23212,0.6971,0.7003,0.7145,0.5223,0.4945,0.0164
PG4707_text.txt,2,23212,0.6971,0.7003,0.756,0.4583,0.4991,0.0169
PG4707_text.txt,3,23212,0.6971,0.7003,0.6688,0.4577,0.4988,0.0121
PG4707_text.txt,4,23212,0.6971,0.7003,0.677,0.5114,0.4948,0.0158
PG4707_text.txt,5,23212,0.6971,0.7003,0.6529,0.4685,0.5106,0.0178
PG4707_text.txt,6,23212,0.6971,0.7003,0.6664,0.4643,0.4979,0.0155
PG4707_text.txt,7,23212,0.6971,0.7003,0.5707,0.4916,0.4943,0.0158
PG4707_text.txt,8,23212,0.6971,0.7003,0.7027,0.4752,0.5007,0.0131
PG4707_text.txt,9,23212,0.6971,0.7003,0.6411,0.4771,0.5006,0.0191
PG4707_text.txt,10,23212,0.6971,0.7003,0.6446,0.4885,0.4992,0.0205
PG4707_text.txt,11,23212,0.6971,0.7003,0.6355,0.4993,0.4924,0.0248
PG4707_text.txt,12,23212,0.6971,0.7003,0.6579,0.5139,0.504,0.0215
PG4707_text.txt,13,23212,0.6971,0.7003,0.5851,0.4906,0.5011,0.02
PG4707_text.txt,14,23212,0.6971,0.7003,0.6098,0.4888,0.5023,0.0111
PG4707_text.txt,15,23212,0.6971,0.7003,0.6321,0.4977,0.5019,0.0116
PG4707_text.txt,16,23212,0.6971,0.7003,0.5479,0.5158,0.4981,0.0161
PG4707_text.txt,17,23212,0.6971,0.7003,0.5437,0.4837,0.492,0.0193
PG4707_text.txt,18,23212,0.6971,0.7003,0.5844,0.5008,0.5056,0.0146
PG4707_text.txt,19,23212,0.6971,0.7003,0.5991,0.5252,0.5004,0.0196
PG4707_text.txt,20,23212,0.6971,0.7003,0.5905,0.4859,0.4909,0.0163
