file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG766_text.txt,1,128895,0.7219,0.7813,0.6655,0.5542,0.4996,0.0144
PG766_text.txt,2,128895,0.7219,0.7813,0.6665,0.4955,0.4977,0.013
PG766_text.txt,3,128895,0.7219,0.7813,0.7153,0.5412,0.4968,0.0103
PG766_text.txt,4,128895,0.7219,0.7813,0.7062,0.498,0.5005,0.0093
PG766_text.txt,5,128895,0.7219,0.7813,0.6437,0.4992,0.5038,0.01
PG766_text.txt,6,128895,0.7219,0.7813,0.6591,0.5133,0.5017,0.0174
PG766_text.txt,7,128895,0.7219,0.7813,0.6279,0.5031,0.4925,0.0106
PG766_text.txt,8,128895,0.7219,0.7813,0.6577,0.4982,0.5006,0.0105
PG766_text.txt,9,128895,0.7219,0.7813,0.6031,0.4988,0.505,0.013
PG766_text.txt,10,128895,0.7219,0.7813,0.6527,0.4895,0.501,0.0101
PG766_text.txt,11,128895,0.7219,0.7813,0.6822,0.5083,0.4981,0.0077
PG766_text.txt,12,128895,0.7219,0.7813,0.6315,0.4953,0.499,0.0081
PG766_text.txt,13,128895,0.7219,0.7813,0.6302,0.5024,0.504,0.0083
PG766_text.txt,14,128895,0.7219,0.7813,0.6141,0.4888,0.5007,0.0108
PG766_text.txt,15,128895,0.7219,0.7813,0.5988,0.4804,0.5018,0.0134
PG766_text.txt,16,128895,0.7219,0.7813,0.5946,0.5252,0.5045,0.0103
PG766_text.txt,17,128895,0.7219,0.7813,0.6009,0.4905,0.4981,0.0113
PG766_text.txt,18,128895,0.7219,0.7813,0.6106,0.4871,0.5017,0.0114
PG766_text.txt,19,128895,0.7219,0.7813,0.6192,0.4773,0.4971,0.0101
PG766_text.txt,20,128895,0.7219,0.7813,0.6326,0.5206,0.5037,0.0114
