file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG9879_text.txt,66089,0.7561,1,1,0.09681,0.01435,0.00737,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,1,2,0.04992,0.00984,0.00552,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,1,5,0.02891,0.00913,-0.00234,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,1,10,0.01982,0.00463,0.00299,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,1,20,0.01527,0.00076,0.00119,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,1,50,0.00588,0.00628,-0.00025,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,1,100,0.00717,0.00189,0.0081,0.00762,0,0,1
PG9879_text.txt,66089,0.7561,1,200,0.00602,0.00629,-0.00327,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,1,300,0.00651,0.00085,-0.00175,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,2,1,0.18924,-0.00125,0.00313,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,2,2,0.12547,0.00298,-0.00041,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,2,5,0.07559,-0.00607,-0.0086,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,2,10,0.04891,-0.00408,0.0067,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,2,20,0.03923,-0.00201,-0.00795,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,2,50,0.02397,-0.006,0.00216,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,2,100,0.01872,0.00125,-0.00364,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,2,200,0.00606,-0.00184,-0.00565,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,2,300,0.00438,-0.00065,-0.00843,0.00762,0,0,1
PG9879_text.txt,66089,0.7561,3,1,0.18571,0.00199,0.00238,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,2,0.1151,-0.00571,5e-05,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,5,0.08314,-0.0035,0.00562,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,10,0.06662,-0.00753,0.00523,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,20,0.05684,-0.00705,-0.00029,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,50,0.0328,-0.00259,-0.00062,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,100,0.02277,0.00401,-0.00405,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,3,200,0.02049,0.00892,0.00491,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,3,300,0.00853,0.00174,0.00816,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,4,1,0.06422,0.01469,0.00403,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,4,2,0.04279,0.00581,0.00023,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,4,5,0.0367,0.00309,-0.00149,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,4,10,0.02608,0.00555,-0.00994,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,4,20,0.01911,-0.0083,0.00128,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,4,50,0.02206,-0.00047,0.00324,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,4,100,0.01157,0.00348,-0.00244,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,4,200,0.00128,0.00535,-0.00092,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,4,300,0.00659,0.00259,0.00207,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,5,1,0.09237,0.00109,-0.00283,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,2,0.05624,-0.0067,-0.00065,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,5,0.03618,0.00893,-0.00371,0.00762,1,1,0
PG9879_text.txt,66089,0.7561,5,10,0.02506,-0.00017,-0.00715,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,20,0.01977,-0.00141,0.00642,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,50,0.01675,0.00477,0.00661,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,100,0.00831,0.00189,0.00156,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,200,0.00774,-0.00168,0.00245,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,5,300,0.00687,-0.00614,0.00487,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,6,1,0.13683,-0.0057,-0.00157,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,2,0.07801,-0.00142,-0.0057,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,5,0.04623,-0.00413,0.00349,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,10,0.03275,-0.00332,-0.00209,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,20,0.02058,0.00105,0.00335,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,50,0.01881,-0.00051,0.00207,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,6,100,0.00736,0.00209,0.00862,0.00762,0,0,1
PG9879_text.txt,66089,0.7561,6,200,0.00246,0.00315,-0.00388,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,6,300,0.00158,0.00416,-0.00384,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,7,1,0.07866,0.00193,-0.00326,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,2,0.06195,0.0054,0.00136,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,5,0.04006,-0.0053,0.00177,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,10,0.02897,0.00016,-0.00016,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,20,0.03105,0.00058,-0.00128,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,50,0.01922,-0.00607,0.00411,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,100,0.00878,0.0029,0.00239,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,7,200,0.00492,0.00267,-0.00044,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,7,300,0.00207,0.00234,0.00355,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,8,1,0.09188,0.00268,0.00141,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,8,2,0.06219,0.0,0.00343,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,8,5,0.04642,0.00234,-1e-05,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,8,10,0.0244,-0.00181,-0.0081,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,8,20,0.02692,-0.00238,-0.00039,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,8,50,0.01623,0.00269,-0.00865,0.00762,1,0,1
PG9879_text.txt,66089,0.7561,8,100,0.00469,0.00458,-0.01076,0.00762,0,0,1
PG9879_text.txt,66089,0.7561,8,200,0.00556,-0.00089,0.00233,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,8,300,0.00238,-0.00479,0.00238,0.00762,0,0,0
PG9879_text.txt,66089,0.7561,9,1,0.06163,0.00132,-0.0068,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,2,0.04943,0.00417,-0.00398,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,5,0.03029,0.00155,-0.00147,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,10,0.0217,-0.00264,-0.00537,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,20,0.01893,0.00307,0.00287,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,50,0.01574,-0.00211,0.00084,0.00762,1,0,0
PG9879_text.txt,66089,0.7561,9,100,0.01432,0.00018,0.00748,0.00762,1,0,0
