file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,1,0.8504,0.7776,0.0094,0.7731,1.0937,1.1
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,2,0.9169,0.7727,0.0086,0.7673,1.1866,1.1949
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,3,0.9987,0.7742,0.0082,0.7863,1.2901,1.2702
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,4,0.8376,0.773,0.0075,0.7698,1.0837,1.0881
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,5,0.8406,0.7754,0.008,0.7847,1.0841,1.0712
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,6,0.8511,0.7777,0.008,0.7762,1.0944,1.0965
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,7,0.8407,0.7764,0.0093,0.7709,1.0828,1.0905
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,8,0.8545,0.7745,0.011,0.7735,1.1033,1.1047
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,9,0.8583,0.7727,0.0056,0.7631,1.1108,1.1248
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,10,0.829,0.7753,0.0084,0.7669,1.0693,1.081
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,11,0.8526,0.7709,0.006,0.7751,1.106,1.0999
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,12,0.8216,0.7758,0.0092,0.7576,1.059,1.0844
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,13,0.8297,0.7768,0.0086,0.7808,1.0681,1.0625
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,14,0.8401,0.7751,0.0083,0.7683,1.0839,1.0935
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,15,0.8337,0.7757,0.0098,0.7779,1.0748,1.0718
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,16,0.8165,0.7754,0.0076,0.7694,1.053,1.0612
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,17,0.8221,0.7736,0.0097,0.7651,1.0627,1.0745
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,18,0.824,0.7757,0.0093,0.7811,1.0623,1.055
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,19,0.8376,0.7764,0.0072,0.7804,1.0788,1.0732
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.6,20,0.8203,0.7742,0.0101,0.7702,1.0595,1.065
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,1,0.9113,0.8386,0.0102,0.8468,1.0867,1.0762
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,2,0.9647,0.8352,0.01,0.8379,1.155,1.1512
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,3,1.1152,0.8376,0.0104,0.8326,1.3314,1.3393
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,4,0.885,0.8325,0.011,0.8318,1.0631,1.064
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,5,0.9006,0.8382,0.0081,0.868,1.0744,1.0375
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,6,0.9458,0.8378,0.0101,0.8312,1.129,1.138
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,7,0.9191,0.8365,0.0108,0.8386,1.0987,1.096
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,8,0.9032,0.8337,0.0142,0.846,1.0833,1.0676
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,9,0.9511,0.8385,0.0111,0.8365,1.1343,1.137
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,10,0.8899,0.8378,0.0109,0.8263,1.0621,1.077
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,11,0.9384,0.8343,0.006,0.84,1.1248,1.1172
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,12,0.8919,0.8349,0.0139,0.8317,1.0683,1.0723
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,13,0.9069,0.8427,0.0109,0.8478,1.0761,1.0697
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,14,0.8868,0.8346,0.0115,0.8304,1.0625,1.068
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,15,0.9147,0.8353,0.0081,0.8201,1.095,1.1153
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,16,0.8755,0.8368,0.0094,0.8332,1.0462,1.0508
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,17,0.879,0.838,0.0091,0.8096,1.049,1.0857
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,18,0.8961,0.835,0.0079,0.8363,1.0732,1.0716
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,19,0.925,0.8403,0.0121,0.8342,1.1008,1.1089
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.7,20,0.8818,0.8375,0.0093,0.8531,1.053,1.0336
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,1,1.0101,0.8966,0.0139,0.8887,1.1265,1.1365
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,2,1.0499,0.8969,0.0119,0.9195,1.1705,1.1419
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,3,1.2378,0.8927,0.0157,0.8784,1.3866,1.4092
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,4,0.9756,0.8938,0.0112,0.8881,1.0916,1.0985
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,5,0.9884,0.8894,0.0177,0.9294,1.1114,1.0635
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,6,1.0219,0.894,0.0139,0.8879,1.1431,1.1509
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,7,1.0157,0.8923,0.0179,0.891,1.1383,1.1398
PG14598_text.txt,65015,19387,19205,0.6238,0.6309,0.8,8,0.9816,0.8919,0.0108,0.9244,1.1005,1.0618
