file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG145_text.txt,114343,0.7197,1,1,0.05444,0.01338,-0.00035,0.0058,1,1,0
PG145_text.txt,114343,0.7197,1,2,0.02685,0.00738,-0.00317,0.0058,1,1,0
PG145_text.txt,114343,0.7197,1,5,0.01988,0.00353,0.00194,0.0058,1,0,0
PG145_text.txt,114343,0.7197,1,10,0.01045,0.00463,-0.00423,0.0058,1,0,0
PG145_text.txt,114343,0.7197,1,20,0.01359,0.00269,0.00031,0.0058,1,0,0
PG145_text.txt,114343,0.7197,1,50,0.00371,0.00206,-0.00089,0.0058,0,0,0
PG145_text.txt,114343,0.7197,1,100,0.00571,0.00414,0.00188,0.0058,0,0,0
PG145_text.txt,114343,0.7197,1,200,0.00444,0.00347,0.00093,0.0058,0,0,0
PG145_text.txt,114343,0.7197,1,300,0.00723,0.00298,-0.00407,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,1,0.13755,0.00578,-0.00182,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,2,0.06923,0.00406,-0.00307,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,5,0.04603,0.0077,0.00429,0.0058,1,1,0
PG145_text.txt,114343,0.7197,2,10,0.0315,-0.00211,0.00452,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,20,0.02373,0.00145,-0.00398,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,50,0.01764,-0.00033,-0.00055,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,100,0.01069,0.00504,0.00155,0.0058,1,0,0
PG145_text.txt,114343,0.7197,2,200,0.00291,0.00407,-0.00135,0.0058,0,0,0
PG145_text.txt,114343,0.7197,2,300,0.00816,0.00306,0.0091,0.0058,1,0,1
PG145_text.txt,114343,0.7197,3,1,0.13655,0.00345,-0.00354,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,2,0.0906,0.00235,-0.00395,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,5,0.07138,0.00227,-0.00078,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,10,0.05806,0.0037,-0.00324,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,20,0.04821,-0.00161,-0.00232,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,50,0.04217,-0.00114,-0.00138,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,100,0.02675,-0.00088,0.00252,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,200,0.01814,0.00258,-0.00036,0.0058,1,0,0
PG145_text.txt,114343,0.7197,3,300,0.01019,-0.00212,-0.00477,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,1,0.18766,0.00084,-0.00166,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,2,0.1099,0.00406,-0.00159,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,5,0.07205,-0.00425,-0.00154,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,10,0.04997,0.00112,-0.00357,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,20,0.04074,0.00243,0.00089,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,50,0.02274,-0.00192,0.00309,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,100,0.0168,0.00537,-0.00203,0.0058,1,0,0
PG145_text.txt,114343,0.7197,4,200,0.00509,0.00349,-0.00124,0.0058,0,0,0
PG145_text.txt,114343,0.7197,4,300,0.00544,0.00188,0.00059,0.0058,0,0,0
PG145_text.txt,114343,0.7197,5,1,0.11692,0.00274,0.00308,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,2,0.07558,0.00235,0.00654,0.0058,1,0,1
PG145_text.txt,114343,0.7197,5,5,0.05914,0.00179,-0.00105,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,10,0.04047,-0.00072,-0.00232,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,20,0.0336,-0.00223,0.00093,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,50,0.02652,0.00522,0.0062,0.0058,1,0,1
PG145_text.txt,114343,0.7197,5,100,0.01258,0.00571,0.00308,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,200,0.00959,-0.00296,0.00495,0.0058,1,0,0
PG145_text.txt,114343,0.7197,5,300,0.01086,-3e-05,-0.00638,0.0058,1,0,1
PG145_text.txt,114343,0.7197,6,1,0.10815,-0.00116,0.00206,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,2,0.0735,0.00343,0.00095,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,5,0.05118,-0.00328,-0.00026,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,10,0.04211,0.00266,0.0062,0.0058,1,0,1
PG145_text.txt,114343,0.7197,6,20,0.03027,-0.00283,-0.00174,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,50,0.018,0.00295,0.003,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,100,0.01322,0.00014,0.00034,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,200,0.01486,0.0011,-0.00125,0.0058,1,0,0
PG145_text.txt,114343,0.7197,6,300,0.01116,-0.00045,-0.00621,0.0058,1,0,1
PG145_text.txt,114343,0.7197,7,1,0.08454,0.00561,-0.00228,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,2,0.03903,0.00478,-0.0015,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,5,0.02598,-0.00014,0.00373,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,10,0.01968,-0.00416,-0.00021,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,20,0.02217,0.00298,-0.0023,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,50,0.0136,0.00021,0.00398,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,100,0.0083,0.00098,-0.00234,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,200,0.00804,0.00187,-0.00516,0.0058,1,0,0
PG145_text.txt,114343,0.7197,7,300,0.00287,0.0001,-0.00318,0.0058,0,0,0
