file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,1,0.8626,0.7751,0.0098,0.7759,1.1129,1.1118
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,2,0.9386,0.7788,0.0093,0.7801,1.2052,1.2033
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,3,0.9099,0.7747,0.009,0.7771,1.1745,1.1709
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,4,0.8551,0.7762,0.0106,0.7747,1.1016,1.1038
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,5,0.9002,0.7726,0.007,0.7953,1.1651,1.132
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,6,0.8635,0.7767,0.008,0.7639,1.1118,1.1303
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,7,0.8505,0.7719,0.0064,0.7896,1.1019,1.0772
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,8,0.8559,0.7752,0.0051,0.7865,1.1041,1.0882
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,9,0.8739,0.774,0.0089,0.7676,1.1291,1.1385
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,10,0.8441,0.7744,0.0101,0.7696,1.09,1.0967
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,11,0.8564,0.7779,0.0086,0.7621,1.1009,1.1238
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,12,0.8292,0.7749,0.0078,0.7841,1.0701,1.0574
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,13,0.8299,0.7718,0.0099,0.7731,1.0753,1.0735
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,14,0.8241,0.777,0.0081,0.7869,1.0607,1.0472
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,15,0.8202,0.776,0.0084,0.773,1.0569,1.061
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,16,0.8497,0.7721,0.009,0.7818,1.1004,1.0868
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,17,0.8198,0.7746,0.0076,0.785,1.0583,1.0443
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,18,0.806,0.7729,0.0089,0.7817,1.0428,1.0311
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,19,0.8197,0.7767,0.0075,0.7741,1.0554,1.059
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.6,20,0.8461,0.7756,0.0053,0.7873,1.0908,1.0746
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,1,0.9379,0.8373,0.0102,0.834,1.1201,1.1245
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,2,1.0202,0.837,0.01,0.834,1.2189,1.2232
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,3,1.0716,0.8343,0.0113,0.84,1.2845,1.2758
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,4,0.9593,0.8369,0.0133,0.82,1.1463,1.1699
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,5,0.9927,0.8352,0.0104,0.8559,1.1886,1.1598
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,6,0.9539,0.8365,0.0117,0.8256,1.1404,1.1554
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,7,0.9236,0.8365,0.0101,0.8497,1.1042,1.0869
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,8,0.9543,0.8404,0.0098,0.8492,1.1356,1.1238
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,9,0.9461,0.8342,0.0105,0.8208,1.1341,1.1527
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,10,0.9247,0.8368,0.012,0.8294,1.105,1.1148
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,11,0.9215,0.8405,0.0107,0.8417,1.0963,1.0948
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,12,0.9095,0.8369,0.0101,0.8376,1.0867,1.0858
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,13,0.8875,0.8386,0.0084,0.8345,1.0584,1.0636
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,14,0.8922,0.838,0.0106,0.8478,1.0647,1.0523
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,15,0.8721,0.838,0.0103,0.8408,1.0407,1.0371
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,16,0.9179,0.8342,0.0121,0.8251,1.1003,1.1125
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,17,0.8866,0.8359,0.0102,0.8574,1.0606,1.034
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,18,0.9104,0.8372,0.0126,0.8428,1.0875,1.0802
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,19,0.9041,0.8381,0.0093,0.8408,1.0788,1.0754
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.7,20,0.9157,0.8368,0.0068,0.8471,1.0943,1.081
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,1,1.0051,0.8897,0.0093,0.9025,1.1296,1.1136
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,2,1.1038,0.8907,0.0149,0.9007,1.2392,1.2255
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,3,1.1748,0.8932,0.0138,0.9072,1.3152,1.2949
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,4,1.0422,0.8947,0.0151,0.884,1.1648,1.1789
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,5,1.0871,0.8941,0.0117,0.9082,1.2159,1.197
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,6,1.0378,0.898,0.0169,0.8975,1.1557,1.1563
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,7,1.0153,0.8973,0.0145,0.906,1.1315,1.1207
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,8,1.0589,0.8988,0.0127,0.9075,1.1781,1.1668
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,9,0.9999,0.8931,0.0129,0.8898,1.1196,1.1237
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,10,1.0237,0.8958,0.0164,0.8806,1.1427,1.1624
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,11,1.014,0.8977,0.0143,0.9264,1.1296,1.0946
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,12,0.9701,0.8954,0.0133,0.8888,1.0834,1.0915
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,13,0.9814,0.8961,0.0117,0.884,1.0953,1.1102
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,14,0.9314,0.8988,0.0128,0.8878,1.0362,1.0491
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,15,0.9369,0.8952,0.0167,0.8943,1.0466,1.0477
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,16,0.9885,0.889,0.0144,0.8857,1.112,1.116
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,17,0.9567,0.894,0.0149,0.9021,1.0702,1.0606
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,18,1.0126,0.8972,0.0141,0.8941,1.1286,1.1324
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,19,0.9754,0.8931,0.0177,0.8952,1.0922,1.0896
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.8,20,0.9763,0.8959,0.016,0.9125,1.0897,1.0698
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,1,1.0643,0.9519,0.0246,1.0089,1.1181,1.055
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,2,1.1704,0.9478,0.0246,0.9438,1.2349,1.2401
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,3,1.2263,0.9515,0.0174,0.9572,1.2888,1.2811
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,4,1.1882,0.9463,0.0221,0.9286,1.2556,1.2795
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,5,1.2059,0.9506,0.0179,0.9548,1.2685,1.263
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,6,1.0789,0.9489,0.0222,0.951,1.1371,1.1345
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,7,1.0948,0.9447,0.0213,0.9271,1.1589,1.1809
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,8,1.2092,0.9494,0.027,0.9454,1.2737,1.279
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,9,1.0928,0.9546,0.0205,0.9655,1.1448,1.1319
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,10,1.1158,0.9488,0.0202,0.9367,1.176,1.1912
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,11,1.0869,0.9495,0.0289,0.9921,1.1447,1.0956
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,12,0.9991,0.9471,0.0273,0.9338,1.0549,1.0699
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,13,1.0456,0.9458,0.0229,0.9517,1.1055,1.0987
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,14,1.0384,0.9492,0.0176,0.9235,1.0939,1.1244
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,15,1.0333,0.9521,0.0182,0.9443,1.0853,1.0943
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,16,1.0142,0.9488,0.014,0.9599,1.0689,1.0566
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,17,1.0075,0.9421,0.0179,0.9549,1.0694,1.055
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,18,1.1028,0.9393,0.0198,0.9238,1.174,1.1937
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,19,1.0203,0.9526,0.0242,0.9535,1.071,1.0701
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.9,20,1.032,0.9496,0.0194,0.9625,1.0868,1.0722
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,1,1.1725,0.9726,0.0405,1.0125,1.2054,1.158
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,2,1.202,0.9686,0.0298,0.9291,1.2409,1.2937
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,3,1.2216,0.9789,0.0315,0.9706,1.2479,1.2586
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,4,1.2785,0.9787,0.0246,0.9483,1.3064,1.3483
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,5,1.2641,0.9824,0.0302,0.9691,1.2868,1.3044
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,6,1.1125,0.9685,0.024,0.9403,1.1488,1.1832
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,7,1.1677,0.9827,0.0292,0.946,1.1882,1.2344
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,8,1.2255,0.9766,0.0355,0.9884,1.2549,1.2399
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,9,1.182,0.9865,0.0309,1.0149,1.1982,1.1646
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,10,1.1915,0.9794,0.0308,1.0203,1.2166,1.1679
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,11,1.1497,0.9832,0.0292,0.9764,1.1694,1.1775
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,12,1.0527,0.9693,0.0257,0.9833,1.086,1.0706
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,13,1.1624,0.9946,0.035,0.9643,1.1687,1.2054
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,14,1.0986,0.9893,0.0353,0.9525,1.1105,1.1535
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,15,1.0639,0.9808,0.0318,1.0375,1.0848,1.0255
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,16,1.0899,0.9831,0.0191,0.97,1.1087,1.1236
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,17,1.111,0.9749,0.0323,0.9776,1.1397,1.1365
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,18,1.1955,0.9749,0.0261,1.0149,1.2262,1.1779
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,19,1.1385,0.9692,0.0264,0.9152,1.1748,1.2441
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.95,20,1.0841,0.9843,0.0261,0.9521,1.1014,1.1386
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,1,1.1342,1.0053,0.0628,1.0487,1.1282,1.0815
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,2,1.0228,0.9831,0.0752,1.0842,1.0403,0.9434
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,3,1.2288,0.9807,0.0752,0.9526,1.253,1.29
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,4,0.9666,0.9918,0.0789,1.0137,0.9746,0.9536
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,5,1.4886,0.9761,0.0766,0.9384,1.5251,1.5863
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,6,1.7478,0.9687,0.0601,1.0567,1.8043,1.6541
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,7,1.1721,0.9692,0.0724,1.011,1.2093,1.1594
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,8,1.2306,0.9768,0.0635,0.9468,1.2597,1.2997
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,9,1.1295,0.9957,0.0583,0.9171,1.1344,1.2316
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,10,1.3577,1.0072,0.0662,0.9101,1.3481,1.4919
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,11,1.1398,1.0103,0.0539,0.8452,1.1282,1.3487
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,12,1.3221,0.9637,0.0674,1.1181,1.372,1.1825
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,13,1.2706,0.9948,0.0796,1.0116,1.2772,1.256
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,14,1.2565,0.99,0.0723,1.007,1.2692,1.2478
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,15,1.0768,1.0063,0.0659,1.0248,1.07,1.0507
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,16,0.9705,0.9897,0.0745,0.9121,0.9806,1.0641
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,17,1.0805,0.9699,0.0817,1.0241,1.114,1.055
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,18,1.4034,0.9926,0.0647,1.0106,1.4138,1.3886
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,19,1.2522,0.9464,0.0616,0.9526,1.3231,1.3145
PG8387_text.txt,66466,20054,19988,0.7524,0.7581,0.99,20,1.2661,1.023,0.0626,0.8513,1.2376,1.4873
