file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,1,0.8519,0.7761,0.0052,0.7694,1.0978,1.1072
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,2,0.9932,0.776,0.0071,0.7568,1.2798,1.3123
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,3,0.8748,0.7745,0.0079,0.7589,1.1295,1.1527
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,4,0.8989,0.7757,0.0099,0.7719,1.1587,1.1645
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,5,0.8324,0.7747,0.0081,0.767,1.0744,1.0852
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,6,0.8963,0.7766,0.0055,0.7698,1.1541,1.1643
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,7,0.8484,0.7759,0.0063,0.77,1.0934,1.1017
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,8,0.8374,0.7743,0.0079,0.7733,1.0815,1.0829
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,9,0.845,0.7725,0.0067,0.7749,1.0937,1.0905
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,10,0.8556,0.7736,0.0048,0.7627,1.1061,1.1218
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,11,0.8532,0.7742,0.0076,0.7732,1.1021,1.1036
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,12,0.8465,0.7732,0.0066,0.7645,1.0949,1.1072
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,13,0.8484,0.7745,0.0042,0.7803,1.0953,1.0872
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,14,0.8523,0.7741,0.0079,0.7626,1.1009,1.1175
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,15,0.827,0.7727,0.0056,0.7682,1.0703,1.0766
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,16,0.8306,0.7773,0.0063,0.7783,1.0685,1.0672
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,17,0.8092,0.7742,0.0075,0.7829,1.0452,1.0336
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,18,0.8554,0.7713,0.007,0.7724,1.109,1.1075
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,19,0.8242,0.7749,0.0049,0.7807,1.0636,1.0557
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.6,20,0.8079,0.7743,0.0061,0.7768,1.0434,1.0401
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,1,0.9347,0.8394,0.0079,0.8459,1.1135,1.105
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,2,1.0709,0.8397,0.0079,0.8251,1.2753,1.2978
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,3,0.9615,0.8356,0.0104,0.8262,1.1506,1.1637
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,4,0.9851,0.8361,0.0096,0.8377,1.1782,1.1759
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,5,0.9009,0.8344,0.0106,0.83,1.0798,1.0855
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,6,0.9542,0.8409,0.0074,0.8356,1.1348,1.142
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,7,0.9334,0.8393,0.0104,0.8431,1.1121,1.1071
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,8,0.9218,0.8373,0.0082,0.8203,1.1008,1.1236
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,9,0.924,0.8376,0.0091,0.8387,1.1031,1.1017
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,10,0.9299,0.8327,0.0072,0.818,1.1168,1.1368
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,11,0.9452,0.8353,0.0085,0.8327,1.1316,1.135
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,12,0.9073,0.8368,0.0081,0.8313,1.0843,1.0915
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,13,0.9272,0.8375,0.0077,0.8427,1.107,1.1002
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,14,0.9057,0.8345,0.0093,0.8151,1.0853,1.1111
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,15,0.8886,0.8342,0.0071,0.8262,1.0653,1.0756
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,16,0.9103,0.836,0.0077,0.8383,1.0888,1.0858
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,17,0.8862,0.8356,0.0081,0.8542,1.0606,1.0375
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,18,0.9272,0.833,0.008,0.8343,1.1131,1.1114
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,19,0.8905,0.8362,0.0055,0.8457,1.0649,1.0529
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.7,20,0.8791,0.839,0.0073,0.8463,1.0478,1.0388
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,1,1.011,0.8991,0.0123,0.8944,1.1245,1.1304
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,2,1.1501,0.8946,0.0105,0.8705,1.2856,1.3212
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,3,1.0577,0.8961,0.0125,0.8858,1.1803,1.194
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,4,1.067,0.8905,0.0094,0.8974,1.1982,1.189
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,5,0.9977,0.8933,0.0098,0.8864,1.1169,1.1256
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,6,1.0203,0.8971,0.0096,0.8867,1.1373,1.1507
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,7,0.9881,0.8955,0.0136,0.8966,1.1034,1.102
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,8,0.9997,0.8942,0.0107,0.8982,1.1179,1.113
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,9,1.0007,0.8946,0.0127,0.9055,1.1186,1.1052
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,10,1.0023,0.8957,0.0092,0.8877,1.119,1.1292
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,11,1.0269,0.8932,0.0131,0.8888,1.1497,1.1553
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,12,0.9749,0.8962,0.0114,0.8992,1.0879,1.0842
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,13,0.9789,0.8944,0.0108,0.8854,1.0945,1.1056
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,14,0.9868,0.891,0.0125,0.8925,1.1075,1.1056
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,15,0.9544,0.8925,0.0077,0.8843,1.0694,1.0793
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,16,0.9786,0.8917,0.0095,0.8819,1.0974,1.1096
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,17,0.9634,0.8928,0.0101,0.8947,1.0792,1.0768
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,18,1.0047,0.8865,0.0092,0.8869,1.1334,1.1328
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,19,0.9595,0.896,0.0145,0.8859,1.0708,1.0831
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.8,20,0.9462,0.8966,0.0086,0.908,1.0553,1.042
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,1,1.1477,0.9456,0.018,0.9731,1.2138,1.1795
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,2,1.2201,0.9461,0.012,0.9333,1.2896,1.3073
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,3,1.1261,0.9487,0.0167,0.9181,1.187,1.2265
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,4,1.2028,0.9449,0.017,0.9696,1.2729,1.2405
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,5,1.1316,0.953,0.0127,0.9286,1.1874,1.2186
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,6,1.1677,0.951,0.0151,0.9692,1.2279,1.2047
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,7,1.0427,0.9519,0.0147,0.9392,1.0954,1.1102
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,8,1.1059,0.9491,0.0138,0.9627,1.1652,1.1488
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,9,1.0607,0.9505,0.0129,0.9783,1.1159,1.0842
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,10,1.0582,0.9546,0.0107,0.94,1.1085,1.1258
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,11,1.1386,0.9451,0.0206,0.9397,1.2047,1.2116
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,12,1.0147,0.9543,0.0165,0.9607,1.0632,1.0562
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,13,1.0735,0.9452,0.0166,0.9579,1.1358,1.1208
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,14,1.077,0.9472,0.0195,0.9395,1.1371,1.1464
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,15,1.1281,0.9468,0.0193,0.9175,1.1915,1.2295
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,16,1.0669,0.9503,0.0148,0.9095,1.1227,1.1731
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,17,1.0214,0.9436,0.0176,0.9372,1.0825,1.0898
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,18,1.0837,0.9429,0.0137,0.9492,1.1493,1.1417
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,19,1.0486,0.9506,0.0231,0.9468,1.103,1.1075
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.9,20,1.0604,0.9481,0.0152,0.9488,1.1184,1.1176
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.95,1,1.1784,0.9728,0.0244,1.0094,1.2113,1.1674
PG41822_text.txt,97293,32092,31631,0.6823,0.6888,0.95,2,1.2376,0.9717,0.0173,0.9317,1.2736,1.3282
