file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,1,0.8373,0.7756,0.0039,0.7848,1.0796,1.0669
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,2,0.9933,0.7768,0.0034,0.7788,1.2788,1.2755
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,3,0.9606,0.7753,0.0047,0.7814,1.2389,1.2293
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,4,0.9553,0.7729,0.0045,0.7799,1.236,1.2249
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,5,0.8794,0.7762,0.004,0.7818,1.133,1.1249
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,6,0.89,0.7736,0.0039,0.7712,1.1505,1.1541
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,7,0.9014,0.7742,0.004,0.7728,1.1643,1.1664
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,8,0.862,0.7771,0.0041,0.7736,1.1092,1.1142
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,9,0.8663,0.7749,0.004,0.7719,1.1179,1.1223
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,10,0.8396,0.7738,0.0036,0.7845,1.0851,1.0703
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,11,0.8571,0.775,0.0054,0.7767,1.1059,1.1035
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,12,0.8566,0.7726,0.0056,0.7716,1.1089,1.1103
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,13,0.8696,0.7762,0.0048,0.7763,1.1202,1.1201
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,14,0.8467,0.7745,0.0051,0.7705,1.0932,1.0988
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,15,0.8495,0.7759,0.0041,0.785,1.0948,1.0822
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,16,0.8379,0.7756,0.0039,0.7789,1.0804,1.0758
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,17,0.8319,0.7752,0.0046,0.7804,1.0732,1.0661
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,18,0.8238,0.7758,0.0045,0.774,1.0618,1.0643
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,19,0.8282,0.7738,0.0045,0.7806,1.0704,1.061
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.6,20,0.8206,0.7747,0.0035,0.7792,1.0592,1.0531
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.7,1,0.9302,0.8384,0.0057,0.8452,1.1095,1.1006
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.7,2,1.0779,0.8394,0.0035,0.8452,1.2842,1.2753
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.7,3,1.0812,0.8378,0.0063,0.8432,1.2905,1.2823
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.7,4,1.0653,0.8358,0.005,0.8478,1.2746,1.2565
PG2701_text.txt,210271,79077,78287,0.7007,0.735,0.7,5,0.9951,0.8377,0.0056,0.8362,1.1879,1.19
