file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,1,0.8293,0.7757,0.0051,0.7816,1.0691,1.061
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,2,0.9996,0.7786,0.0041,0.787,1.284,1.2703
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,3,0.9105,0.7731,0.0041,0.7778,1.1776,1.1707
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,4,0.8722,0.7734,0.0048,0.7952,1.1278,1.0967
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,5,0.8872,0.7748,0.0045,0.7837,1.1451,1.1321
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,6,0.9067,0.7772,0.0059,0.7799,1.1665,1.1626
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,7,0.8671,0.7748,0.0039,0.7781,1.119,1.1144
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,8,0.8502,0.772,0.0042,0.7785,1.1013,1.0921
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,9,0.8611,0.775,0.0061,0.7771,1.1111,1.1081
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,10,0.842,0.7736,0.0045,0.7681,1.0885,1.0962
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,11,0.837,0.7764,0.0048,0.7791,1.078,1.0744
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,12,0.8633,0.773,0.0047,0.77,1.1168,1.1212
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,13,0.8254,0.7752,0.0049,0.778,1.0648,1.061
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,14,0.8747,0.7754,0.0044,0.7748,1.128,1.1289
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,15,0.8602,0.7755,0.0046,0.7803,1.1092,1.1024
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,16,0.8412,0.7746,0.0049,0.7779,1.086,1.0814
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,17,0.8308,0.7749,0.0052,0.7848,1.0722,1.0586
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,18,0.8268,0.7754,0.0053,0.7742,1.0663,1.0679
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,19,0.8347,0.7754,0.0044,0.7722,1.0764,1.0809
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.6,20,0.8371,0.7754,0.0053,0.7766,1.0797,1.0779
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.7,1,0.9273,0.8376,0.0073,0.8435,1.1071,1.0993
PG1228_text.txt,152953,59498,59064,0.7772,0.8275,0.7,2,1.1134,0.8371,0.0061,0.8535,1.3301,1.3045
