file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG2166_text.txt,1,27320,0.7271,0.735,0.6697,0.5152,0.5008,0.0166
PG2166_text.txt,2,27320,0.7271,0.735,0.7364,0.5095,0.4982,0.0154
PG2166_text.txt,3,27320,0.7271,0.735,0.7101,0.5056,0.498,0.0178
PG2166_text.txt,4,27320,0.7271,0.735,0.6851,0.4488,0.5025,0.0219
PG2166_text.txt,5,27320,0.7271,0.735,0.6914,0.5337,0.5003,0.0223
PG2166_text.txt,6,27320,0.7271,0.735,0.6802,0.5066,0.4979,0.0175
PG2166_text.txt,7,27320,0.7271,0.735,0.6839,0.5027,0.503,0.0116
PG2166_text.txt,8,27320,0.7271,0.735,0.6882,0.5049,0.5011,0.0188
PG2166_text.txt,9,27320,0.7271,0.735,0.6376,0.47,0.4903,0.0191
PG2166_text.txt,10,27320,0.7271,0.735,0.6659,0.5034,0.5022,0.0125
PG2166_text.txt,11,27320,0.7271,0.735,0.6557,0.5029,0.5027,0.0192
PG2166_text.txt,12,27320,0.7271,0.735,0.6737,0.5288,0.5021,0.0162
PG2166_text.txt,13,27320,0.7271,0.735,0.6355,0.5138,0.5029,0.0077
PG2166_text.txt,14,27320,0.7271,0.735,0.6718,0.486,0.4967,0.0154
PG2166_text.txt,15,27320,0.7271,0.735,0.6136,0.4998,0.5025,0.0111
PG2166_text.txt,16,27320,0.7271,0.735,0.6174,0.5189,0.4826,0.0098
PG2166_text.txt,17,27320,0.7271,0.735,0.6563,0.5118,0.4999,0.0122
PG2166_text.txt,18,27320,0.7271,0.735,0.6383,0.4831,0.503,0.0154
PG2166_text.txt,19,27320,0.7271,0.735,0.5796,0.489,0.5042,0.0182
PG2166_text.txt,20,27320,0.7271,0.735,0.624,0.4972,0.4949,0.0188
