file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG5006_text.txt,1,29339,0.6736,0.6888,0.6089,0.4898,0.4981,0.0183
PG5006_text.txt,2,29339,0.6736,0.6888,0.6848,0.4878,0.5067,0.0195
PG5006_text.txt,3,29339,0.6736,0.6888,0.6557,0.4798,0.5038,0.0129
PG5006_text.txt,4,29339,0.6736,0.6888,0.6216,0.5034,0.4983,0.0127
PG5006_text.txt,5,29339,0.6736,0.6888,0.6614,0.4774,0.4915,0.0141
PG5006_text.txt,6,29339,0.6736,0.6888,0.5914,0.4986,0.5058,0.014
PG5006_text.txt,7,29339,0.6736,0.6888,0.5831,0.4989,0.507,0.0126
PG5006_text.txt,8,29339,0.6736,0.6888,0.6064,0.4886,0.4949,0.0132
PG5006_text.txt,9,29339,0.6736,0.6888,0.611,0.507,0.4993,0.0103
PG5006_text.txt,10,29339,0.6736,0.6888,0.6466,0.5058,0.4973,0.0186
PG5006_text.txt,11,29339,0.6736,0.6888,0.5759,0.5169,0.5018,0.0112
PG5006_text.txt,12,29339,0.6736,0.6888,0.5748,0.4901,0.5033,0.0131
PG5006_text.txt,13,29339,0.6736,0.6888,0.5847,0.4966,0.4962,0.0181
PG5006_text.txt,14,29339,0.6736,0.6888,0.5825,0.5138,0.5,0.0222
PG5006_text.txt,15,29339,0.6736,0.6888,0.5691,0.5148,0.4963,0.0149
PG5006_text.txt,16,29339,0.6736,0.6888,0.5282,0.5115,0.5022,0.0174
PG5006_text.txt,17,29339,0.6736,0.6888,0.5777,0.4884,0.4991,0.0133
PG5006_text.txt,18,29339,0.6736,0.6888,0.529,0.4584,0.4956,0.0158
PG5006_text.txt,19,29339,0.6736,0.6888,0.5636,0.4965,0.4923,0.0133
PG5006_text.txt,20,29339,0.6736,0.6888,0.5798,0.4953,0.4995,0.0097
