file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG4707_text.txt,23212,0.6971,1,1,0.13674,0.01436,-0.01557,0.01286,1,1,1
PG4707_text.txt,23212,0.6971,1,2,0.10175,-0.00703,-0.00633,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,1,5,0.05572,-0.00153,-0.00483,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,1,10,0.04662,-0.00368,-0.0012,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,1,20,0.02698,0.01353,0.00024,0.01286,1,1,0
PG4707_text.txt,23212,0.6971,1,50,0.02893,-0.00342,-0.01145,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,1,100,0.01357,0.00056,-0.00121,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,1,200,0.00816,-0.00413,0.00423,0.01286,0,0,0
PG4707_text.txt,23212,0.6971,1,300,0.01244,-0.00192,-0.00694,0.01286,0,0,0
PG4707_text.txt,23212,0.6971,2,1,0.22977,-0.00485,0.01741,0.01286,1,0,1
PG4707_text.txt,23212,0.6971,2,2,0.16353,-0.01043,-0.00974,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,5,0.10323,-0.00534,0.01041,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,10,0.07624,-0.0103,-0.00246,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,20,0.05837,-0.00424,0.00075,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,50,0.03411,-0.00695,-4e-05,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,100,0.03172,0.00331,0.00733,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,200,0.02533,-0.00336,-0.00563,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,2,300,0.02448,0.00094,0.00547,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,3,1,0.11265,0.00658,-0.0033,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,3,2,0.07248,-0.0064,-0.00048,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,3,5,0.04391,-0.00046,-0.00414,0.01286,1,0,0
PG4707_text.txt,23212,0.6971,3,10,0.03184,0.00017,0.004,0.01286,1,0,0
