file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,1,0.8499,0.7752,0.0071,0.7874,1.0964,1.0794
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,2,0.9404,0.7785,0.0089,0.7588,1.2079,1.2394
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,3,0.8963,0.7729,0.0067,0.7734,1.1597,1.159
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,4,0.8985,0.7705,0.0091,0.8012,1.1661,1.1214
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,5,0.8946,0.7736,0.0092,0.7626,1.1564,1.1731
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,6,0.85,0.7795,0.0088,0.7834,1.0904,1.0851
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,7,0.8828,0.7716,0.007,0.7651,1.1442,1.1539
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,8,0.8695,0.7736,0.012,0.7693,1.1239,1.1303
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,9,0.8749,0.7769,0.0086,0.7858,1.1262,1.1134
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,10,0.8707,0.7733,0.0097,0.7621,1.1259,1.1425
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,11,0.8539,0.7751,0.0087,0.769,1.1015,1.1103
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,12,0.8719,0.7731,0.0091,0.7701,1.1278,1.1322
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,13,0.8238,0.7737,0.0073,0.7735,1.0648,1.0651
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,14,0.8467,0.7769,0.0086,0.7784,1.0898,1.0878
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,15,0.8114,0.7725,0.0098,0.7907,1.0504,1.0262
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,16,0.8421,0.7715,0.0079,0.7777,1.0916,1.0828
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,17,0.8265,0.7728,0.0041,0.7785,1.0695,1.0617
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,18,0.8222,0.7708,0.0081,0.767,1.0666,1.072
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,19,0.8383,0.7735,0.0085,0.7766,1.0838,1.0795
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.6,20,0.8337,0.7759,0.0093,0.7875,1.0744,1.0586
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.7,1,0.965,0.8344,0.0088,0.8377,1.1565,1.1519
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.7,2,1.0834,0.8389,0.0105,0.8103,1.2915,1.3371
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.7,3,1.013,0.8368,0.0085,0.8371,1.2105,1.2101
PG308_text.txt,65987,19380,19348,0.7574,0.7581,0.7,4,1.0101,0.8333,0.0123,0.8568,1.2122,1.179
