file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,1,0.8995,0.7757,0.0033,0.7785,1.1597,1.1555
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,2,1.0385,0.7732,0.0037,0.7808,1.3433,1.3301
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,3,0.9714,0.7736,0.003,0.7866,1.2557,1.235
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,4,0.9185,0.774,0.0033,0.7809,1.1866,1.1762
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,5,0.8976,0.7752,0.0044,0.7807,1.1578,1.1497
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,6,0.9287,0.7751,0.0042,0.7699,1.1982,1.2063
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,7,0.8954,0.7754,0.0041,0.7711,1.1548,1.1612
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,8,0.891,0.7768,0.0042,0.7724,1.147,1.1536
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,9,0.8977,0.7742,0.0043,0.7715,1.1596,1.1637
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,10,0.8503,0.7744,0.0037,0.7719,1.0981,1.1015
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,11,0.8692,0.7755,0.0034,0.7801,1.1209,1.1142
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,12,0.852,0.7733,0.0032,0.7729,1.1018,1.1023
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,13,0.8491,0.7736,0.0045,0.7782,1.0976,1.0911
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,14,0.8548,0.7732,0.0036,0.7705,1.1055,1.1095
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,15,0.8576,0.7744,0.0027,0.7716,1.1075,1.1114
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,16,0.848,0.7737,0.003,0.7814,1.0961,1.0853
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,17,0.8365,0.7759,0.0024,0.7746,1.0781,1.0799
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,18,0.823,0.7761,0.0028,0.7788,1.0604,1.0568
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,19,0.8383,0.7738,0.0033,0.7806,1.0833,1.0739
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.6,20,0.8418,0.7741,0.0036,0.7722,1.0874,1.0902
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,1,1.0146,0.8369,0.0048,0.8428,1.2123,1.2039
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,2,1.1727,0.8372,0.005,0.8452,1.4008,1.3874
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,3,1.0733,0.8356,0.0053,0.8435,1.2845,1.2724
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,4,1.0249,0.8356,0.0044,0.84,1.2265,1.2202
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,5,0.9666,0.8382,0.0056,0.8416,1.1532,1.1485
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,6,1.0382,0.836,0.0047,0.8311,1.2419,1.2492
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,7,0.9739,0.837,0.0053,0.8368,1.1636,1.1639
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,8,0.9739,0.8365,0.0047,0.8384,1.1643,1.1617
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,9,0.9742,0.8366,0.0046,0.8368,1.1645,1.1643
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,10,0.9375,0.8353,0.004,0.8371,1.1223,1.1199
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,11,0.9448,0.8367,0.0043,0.8387,1.1293,1.1266
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,12,0.9306,0.8378,0.0044,0.8368,1.1107,1.112
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,13,0.9254,0.8367,0.004,0.8401,1.106,1.1015
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,14,0.9321,0.8366,0.005,0.832,1.1142,1.1203
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,15,0.9428,0.8359,0.0042,0.8288,1.1279,1.1375
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,16,0.9243,0.8384,0.0043,0.8464,1.1025,1.092
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,17,0.9085,0.839,0.0031,0.8336,1.0827,1.0898
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,18,0.91,0.8381,0.004,0.8416,1.0858,1.0813
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,19,0.922,0.8369,0.0043,0.8447,1.1016,1.0915
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.7,20,0.9183,0.8372,0.0044,0.8379,1.0969,1.0959
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,1,1.1239,0.894,0.0057,0.8985,1.2571,1.2508
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,2,1.287,0.8951,0.0055,0.8952,1.4378,1.4377
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,3,1.167,0.8943,0.0062,0.8969,1.3049,1.3012
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,4,1.1489,0.8935,0.0069,0.8965,1.2858,1.2815
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,5,1.0482,0.8959,0.0051,0.906,1.17,1.1569
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,6,1.1454,0.8958,0.0043,0.8842,1.2786,1.2954
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,7,1.0614,0.8937,0.0042,0.8941,1.1876,1.1871
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,8,1.0705,0.894,0.0056,0.898,1.1974,1.192
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,9,1.0674,0.8945,0.0062,0.8972,1.1933,1.1898
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,10,1.016,0.8927,0.0047,0.8915,1.1382,1.1397
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,11,1.0244,0.8939,0.0061,0.8908,1.146,1.15
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,12,1.0247,0.8956,0.0044,0.8905,1.1441,1.1507
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,13,0.9945,0.8948,0.0056,0.8903,1.1114,1.1169
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,14,1.0317,0.8959,0.0061,0.8897,1.1516,1.1596
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,15,1.0305,0.8936,0.0063,0.8944,1.1532,1.1521
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,16,1.0194,0.8947,0.0064,0.8982,1.1394,1.1349
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,17,0.9792,0.8937,0.0042,0.8913,1.0957,1.0986
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,18,0.9914,0.8929,0.0057,0.9017,1.1103,1.0994
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,19,0.9868,0.8946,0.0079,0.8986,1.103,1.0981
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.8,20,1.0118,0.8947,0.0055,0.8979,1.1309,1.1269
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.9,1,1.178,0.9469,0.0077,0.9466,1.2441,1.2444
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.9,2,1.4027,0.9475,0.0067,0.9429,1.4804,1.4876
PG31824_text.txt,303914,110351,109804,0.7136,0.7581,0.9,3,1.2889,0.9487,0.008,0.9586,1.3586,1.3446
