file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG5719_text.txt,1,67769,0.7131,0.7581,0.6743,0.5217,0.5061,0.0104
PG5719_text.txt,2,67769,0.7131,0.7581,0.7426,0.5198,0.4985,0.0096
PG5719_text.txt,3,67769,0.7131,0.7581,0.6709,0.4975,0.5077,0.0122
PG5719_text.txt,4,67769,0.7131,0.7581,0.6697,0.5142,0.4976,0.0142
PG5719_text.txt,5,67769,0.7131,0.7581,0.6664,0.4965,0.5027,0.0085
PG5719_text.txt,6,67769,0.7131,0.7581,0.642,0.5255,0.4978,0.0109
PG5719_text.txt,7,67769,0.7131,0.7581,0.6681,0.5413,0.5002,0.0139
PG5719_text.txt,8,67769,0.7131,0.7581,0.6607,0.5183,0.4951,0.0163
PG5719_text.txt,9,67769,0.7131,0.7581,0.6088,0.5265,0.4926,0.0101
PG5719_text.txt,10,67769,0.7131,0.7581,0.6752,0.5,0.5107,0.0169
PG5719_text.txt,11,67769,0.7131,0.7581,0.6716,0.5083,0.4929,0.0085
PG5719_text.txt,12,67769,0.7131,0.7581,0.5981,0.5006,0.4981,0.011
PG5719_text.txt,13,67769,0.7131,0.7581,0.6428,0.5013,0.502,0.0137
PG5719_text.txt,14,67769,0.7131,0.7581,0.6114,0.5061,0.4985,0.0142
PG5719_text.txt,15,67769,0.7131,0.7581,0.5726,0.531,0.495,0.0144
PG5719_text.txt,16,67769,0.7131,0.7581,0.6175,0.501,0.503,0.0128
PG5719_text.txt,17,67769,0.7131,0.7581,0.6161,0.4951,0.5016,0.0129
PG5719_text.txt,18,67769,0.7131,0.7581,0.596,0.4969,0.5003,0.0082
PG5719_text.txt,19,67769,0.7131,0.7581,0.5964,0.5146,0.512,0.0107
PG5719_text.txt,20,67769,0.7131,0.7581,0.5753,0.5068,0.5022,0.0175
