file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG76_text.txt,1,34602,0.7349,0.7813,0.7381,0.556,0.4987,0.0106
PG76_text.txt,2,34602,0.7349,0.7813,0.6804,0.495,0.5042,0.0215
PG76_text.txt,3,34602,0.7349,0.7813,0.7521,0.4973,0.4974,0.0126
PG76_text.txt,4,34602,0.7349,0.7813,0.7242,0.5203,0.506,0.0083
PG76_text.txt,5,34602,0.7349,0.7813,0.6574,0.4897,0.5005,0.0117
PG76_text.txt,6,34602,0.7349,0.7813,0.618,0.4968,0.4939,0.0163
PG76_text.txt,7,34602,0.7349,0.7813,0.6332,0.4957,0.4974,0.0191
PG76_text.txt,8,34602,0.7349,0.7813,0.6215,0.5174,0.5064,0.0153
PG76_text.txt,9,34602,0.7349,0.7813,0.6715,0.5243,0.4991,0.0114
PG76_text.txt,10,34602,0.7349,0.7813,0.6406,0.5083,0.4984,0.0118
PG76_text.txt,11,34602,0.7349,0.7813,0.5995,0.4743,0.5033,0.0157
PG76_text.txt,12,34602,0.7349,0.7813,0.6055,0.5213,0.4981,0.0172
PG76_text.txt,13,34602,0.7349,0.7813,0.6253,0.5142,0.5049,0.0194
PG76_text.txt,14,34602,0.7349,0.7813,0.6135,0.493,0.5126,0.0181
PG76_text.txt,15,34602,0.7349,0.7813,0.6306,0.512,0.4863,0.0109
PG76_text.txt,16,34602,0.7349,0.7813,0.6279,0.4926,0.4923,0.0145
PG76_text.txt,17,34602,0.7349,0.7813,0.6275,0.5074,0.5036,0.0128
PG76_text.txt,18,34602,0.7349,0.7813,0.62,0.4726,0.4977,0.0107
PG76_text.txt,19,34602,0.7349,0.7813,0.6115,0.4978,0.5051,0.0111
PG76_text.txt,20,34602,0.7349,0.7813,0.6161,0.5098,0.5065,0.0138
