file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG59981_text.txt,1,21916,0.6826,0.6772,0.7167,0.5079,0.4998,0.0148
PG59981_text.txt,2,21916,0.6826,0.6772,0.7637,0.4861,0.5008,0.01
PG59981_text.txt,3,21916,0.6826,0.6772,0.6668,0.4932,0.505,0.0119
PG59981_text.txt,4,21916,0.6826,0.6772,0.6476,0.4802,0.4984,0.0177
PG59981_text.txt,5,21916,0.6826,0.6772,0.6088,0.5155,0.4989,0.0193
PG59981_text.txt,6,21916,0.6826,0.6772,0.6229,0.5134,0.5042,0.0159
PG59981_text.txt,7,21916,0.6826,0.6772,0.6714,0.5023,0.4837,0.0124
PG59981_text.txt,8,21916,0.6826,0.6772,0.6476,0.5054,0.506,0.0207
PG59981_text.txt,9,21916,0.6826,0.6772,0.6344,0.4861,0.5052,0.0155
PG59981_text.txt,10,21916,0.6826,0.6772,0.5974,0.479,0.499,0.0192
PG59981_text.txt,11,21916,0.6826,0.6772,0.575,0.5004,0.4909,0.0224
PG59981_text.txt,12,21916,0.6826,0.6772,0.6185,0.4709,0.492,0.0163
PG59981_text.txt,13,21916,0.6826,0.6772,0.5517,0.5083,0.4979,0.0181
PG59981_text.txt,14,21916,0.6826,0.6772,0.5732,0.4868,0.4948,0.0207
PG59981_text.txt,15,21916,0.6826,0.6772,0.5752,0.5103,0.5014,0.0175
PG59981_text.txt,16,21916,0.6826,0.6772,0.5849,0.4953,0.4952,0.0157
PG59981_text.txt,17,21916,0.6826,0.6772,0.5502,0.493,0.5053,0.0162
PG59981_text.txt,18,21916,0.6826,0.6772,0.5803,0.5207,0.5136,0.0262
PG59981_text.txt,19,21916,0.6826,0.6772,0.6058,0.5429,0.504,0.0152
PG59981_text.txt,20,21916,0.6826,0.6772,0.5455,0.498,0.4956,0.0144
