file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG16101_text.txt,1,28682,0.708,0.7119,0.63,0.5164,0.5003,0.0174
PG16101_text.txt,2,28682,0.708,0.7119,0.7243,0.4949,0.504,0.0118
PG16101_text.txt,3,28682,0.708,0.7119,0.6573,0.4792,0.4959,0.0102
PG16101_text.txt,4,28682,0.708,0.7119,0.6987,0.519,0.5009,0.014
PG16101_text.txt,5,28682,0.708,0.7119,0.6839,0.4998,0.4998,0.0161
PG16101_text.txt,6,28682,0.708,0.7119,0.6606,0.5128,0.5015,0.0115
PG16101_text.txt,7,28682,0.708,0.7119,0.6212,0.4986,0.4992,0.0104
PG16101_text.txt,8,28682,0.708,0.7119,0.6259,0.5228,0.5039,0.0083
PG16101_text.txt,9,28682,0.708,0.7119,0.6271,0.469,0.4996,0.016
PG16101_text.txt,10,28682,0.708,0.7119,0.6701,0.5135,0.4962,0.0145
PG16101_text.txt,11,28682,0.708,0.7119,0.6322,0.497,0.4982,0.0141
PG16101_text.txt,12,28682,0.708,0.7119,0.5704,0.4814,0.5056,0.02
PG16101_text.txt,13,28682,0.708,0.7119,0.6313,0.5,0.5094,0.0172
PG16101_text.txt,14,28682,0.708,0.7119,0.6266,0.4981,0.4906,0.0107
PG16101_text.txt,15,28682,0.708,0.7119,0.5923,0.5171,0.4914,0.0137
PG16101_text.txt,16,28682,0.708,0.7119,0.5726,0.5189,0.4874,0.0177
PG16101_text.txt,17,28682,0.708,0.7119,0.5759,0.4947,0.4992,0.0125
PG16101_text.txt,18,28682,0.708,0.7119,0.5915,0.5294,0.4933,0.0165
PG16101_text.txt,19,28682,0.708,0.7119,0.5662,0.4863,0.4945,0.0138
PG16101_text.txt,20,28682,0.708,0.7119,0.597,0.486,0.4991,0.0166
