file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG133_text.txt,1,39014,0.6894,0.7119,0.666,0.5427,0.5045,0.0166
PG133_text.txt,2,39014,0.6894,0.7119,0.7262,0.5139,0.5025,0.0148
PG133_text.txt,3,39014,0.6894,0.7119,0.6858,0.4955,0.4952,0.0134
PG133_text.txt,4,39014,0.6894,0.7119,0.7055,0.5052,0.5033,0.017
PG133_text.txt,5,39014,0.6894,0.7119,0.6601,0.495,0.4998,0.0185
PG133_text.txt,6,39014,0.6894,0.7119,0.6107,0.4805,0.4951,0.012
PG133_text.txt,7,39014,0.6894,0.7119,0.6165,0.4688,0.4981,0.0132
PG133_text.txt,8,39014,0.6894,0.7119,0.6447,0.4738,0.4981,0.0128
PG133_text.txt,9,39014,0.6894,0.7119,0.6635,0.4893,0.5025,0.0162
PG133_text.txt,10,39014,0.6894,0.7119,0.6458,0.5082,0.5033,0.0092
PG133_text.txt,11,39014,0.6894,0.7119,0.6052,0.4984,0.4991,0.0119
PG133_text.txt,12,39014,0.6894,0.7119,0.5915,0.52,0.488,0.0147
PG133_text.txt,13,39014,0.6894,0.7119,0.5993,0.4909,0.4931,0.0157
PG133_text.txt,14,39014,0.6894,0.7119,0.5969,0.5048,0.4921,0.0101
PG133_text.txt,15,39014,0.6894,0.7119,0.6068,0.4926,0.499,0.0161
PG133_text.txt,16,39014,0.6894,0.7119,0.5825,0.474,0.4967,0.0137
PG133_text.txt,17,39014,0.6894,0.7119,0.6088,0.4819,0.4984,0.0248
PG133_text.txt,18,39014,0.6894,0.7119,0.5901,0.5071,0.4994,0.0116
PG133_text.txt,19,39014,0.6894,0.7119,0.5643,0.5019,0.5021,0.015
PG133_text.txt,20,39014,0.6894,0.7119,0.6083,0.5113,0.5105,0.0183
