file,k,M_filtered,alpha_text,alpha0_text,dfa_orig,dfa_fgn,dfa_surr_mean,dfa_surr_std
PG14393_text.txt,1,23188,0.7266,0.735,0.6215,0.4965,0.495,0.0166
PG14393_text.txt,2,23188,0.7266,0.735,0.7179,0.497,0.4889,0.0177
PG14393_text.txt,3,23188,0.7266,0.735,0.6539,0.4954,0.4949,0.0123
PG14393_text.txt,4,23188,0.7266,0.735,0.6451,0.5278,0.4921,0.0188
PG14393_text.txt,5,23188,0.7266,0.735,0.635,0.5016,0.5021,0.0153
PG14393_text.txt,6,23188,0.7266,0.735,0.5986,0.524,0.4999,0.0157
PG14393_text.txt,7,23188,0.7266,0.735,0.6461,0.4919,0.4925,0.0209
PG14393_text.txt,8,23188,0.7266,0.735,0.5733,0.5094,0.4988,0.0171
PG14393_text.txt,9,23188,0.7266,0.735,0.6126,0.4864,0.4993,0.0205
PG14393_text.txt,10,23188,0.7266,0.735,0.6212,0.4793,0.5036,0.0145
PG14393_text.txt,11,23188,0.7266,0.735,0.6316,0.5023,0.4931,0.0098
PG14393_text.txt,12,23188,0.7266,0.735,0.5568,0.458,0.4918,0.0165
PG14393_text.txt,13,23188,0.7266,0.735,0.6359,0.4909,0.5052,0.0134
PG14393_text.txt,14,23188,0.7266,0.735,0.564,0.4887,0.5125,0.0187
PG14393_text.txt,15,23188,0.7266,0.735,0.5565,0.4778,0.5007,0.0209
PG14393_text.txt,16,23188,0.7266,0.735,0.5902,0.5111,0.4969,0.0194
PG14393_text.txt,17,23188,0.7266,0.735,0.5751,0.4984,0.497,0.0116
PG14393_text.txt,18,23188,0.7266,0.735,0.5824,0.504,0.5065,0.0109
PG14393_text.txt,19,23188,0.7266,0.735,0.5911,0.5058,0.5055,0.0172
PG14393_text.txt,20,23188,0.7266,0.735,0.5173,0.5272,0.5038,0.0108
