file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG74_text.txt,21488,0.8,1,1,0.06862,0.02476,0.00266,0.01337,1,1,0
PG74_text.txt,21488,0.8,1,2,0.05279,0.01001,-0.00378,0.01337,1,0,0
PG74_text.txt,21488,0.8,1,5,0.02434,-0.00993,-0.01614,0.01337,1,0,1
PG74_text.txt,21488,0.8,1,10,0.01192,0.00521,0.00819,0.01337,0,0,0
PG74_text.txt,21488,0.8,1,20,0.02269,-0.00699,-0.01032,0.01337,1,0,0
PG74_text.txt,21488,0.8,1,50,0.00621,0.01818,0.0022,0.01337,0,1,0
PG74_text.txt,21488,0.8,1,100,-0.012,-0.00252,-0.0011,0.01337,0,0,0
PG74_text.txt,21488,0.8,1,200,0.01175,0.00202,0.00847,0.01337,0,0,0
PG74_text.txt,21488,0.8,1,300,-0.00548,-0.00111,-0.00341,0.01337,0,0,0
PG74_text.txt,21488,0.8,2,1,0.19784,0.01196,5e-05,0.01337,1,0,0
PG74_text.txt,21488,0.8,2,2,0.14506,0.00023,0.00636,0.01337,1,0,0
PG74_text.txt,21488,0.8,2,5,0.10625,0.01974,-0.00646,0.01337,1,1,0
PG74_text.txt,21488,0.8,2,10,0.08053,0.00409,0.00571,0.01337,1,0,0
PG74_text.txt,21488,0.8,2,20,0.04732,-0.00223,-0.01711,0.01337,1,0,1
PG74_text.txt,21488,0.8,2,50,0.02711,0.00568,0.00358,0.01337,1,0,0
PG74_text.txt,21488,0.8,2,100,0.01701,-0.00715,-0.013,0.01337,1,0,0
PG74_text.txt,21488,0.8,2,200,-0.00152,0.01989,-0.0009,0.01337,0,1,0
PG74_text.txt,21488,0.8,2,300,-0.00639,0.00661,-0.01192,0.01337,0,0,0
PG74_text.txt,21488,0.8,3,1,0.15109,-0.00535,-0.00539,0.01337,1,0,0
PG74_text.txt,21488,0.8,3,2,0.09544,0.01446,-0.00227,0.01337,1,1,0
PG74_text.txt,21488,0.8,3,5,0.0543,-0.00419,-0.00827,0.01337,1,0,0
