file,M_filtered,alpha,k,lag,rho_orig,rho_fgn,rho_surr,ci_95,orig_sig,fgn_sig,surr_sig
PG76_text.txt,34602,0.7349,1,1,0.09697,0.01543,0.01037,0.01054,1,1,0
PG76_text.txt,34602,0.7349,1,2,0.08096,-0.00226,0.01674,0.01054,1,0,1
PG76_text.txt,34602,0.7349,1,5,0.06263,0.01782,-0.00784,0.01054,1,1,0
PG76_text.txt,34602,0.7349,1,10,0.05726,0.00925,0.0019,0.01054,1,0,0
PG76_text.txt,34602,0.7349,1,20,0.05281,0.00344,-0.00294,0.01054,1,0,0
PG76_text.txt,34602,0.7349,1,50,0.04091,0.00168,0.0002,0.01054,1,0,0
PG76_text.txt,34602,0.7349,1,100,0.01468,-0.00433,0.00436,0.01054,1,0,0
PG76_text.txt,34602,0.7349,1,200,0.00776,0.00322,-0.00285,0.01054,0,0,0
PG76_text.txt,34602,0.7349,1,300,0.00847,-0.00536,-0.0018,0.01054,0,0,0
PG76_text.txt,34602,0.7349,2,1,0.17205,0.00203,0.00208,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,2,0.10112,-0.00173,-0.00393,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,5,0.06025,0.00531,-0.00971,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,10,0.04565,-0.0051,-0.00523,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,20,0.02852,-0.00281,0.00515,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,50,0.01291,0.00121,0.00457,0.01054,1,0,0
PG76_text.txt,34602,0.7349,2,100,0.0099,-0.0116,-0.00371,0.01054,0,1,0
PG76_text.txt,34602,0.7349,2,200,0.01233,0.00226,0.01433,0.01054,1,0,1
PG76_text.txt,34602,0.7349,2,300,0.01338,0.00364,0.01129,0.01054,1,0,1
PG76_text.txt,34602,0.7349,3,1,0.19284,-0.00209,0.00488,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,2,0.12384,-0.00655,-0.00452,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,5,0.08752,0.00163,0.00409,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,10,0.07086,-0.00752,-0.0049,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,20,0.0547,0.00822,0.0043,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,50,0.03709,-0.00173,-0.00304,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,100,0.03653,0.00741,-0.00283,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,200,0.02191,-0.00296,-0.00076,0.01054,1,0,0
PG76_text.txt,34602,0.7349,3,300,0.01523,0.00016,0.00603,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,1,0.09695,-0.00174,-0.00181,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,2,0.09129,-0.00434,0.00523,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,5,0.06282,-0.00183,0.00244,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,10,0.05349,-0.00249,0.0024,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,20,0.04564,-0.0011,0.00221,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,50,0.03839,0.00354,0.00357,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,100,0.01618,0.00066,0.00924,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,200,0.0128,-0.00031,0.00536,0.01054,1,0,0
PG76_text.txt,34602,0.7349,4,300,-0.0016,-0.00242,-0.00288,0.01054,0,0,0
PG76_text.txt,34602,0.7349,5,1,0.08335,-0.01049,-0.00201,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,2,0.05922,0.00531,-0.0004,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,5,0.03853,-0.00376,-0.00445,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,10,0.02487,-0.00843,0.00338,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,20,0.02924,4e-05,-0.00028,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,50,0.01912,-0.00147,0.00224,0.01054,1,0,0
PG76_text.txt,34602,0.7349,5,100,0.00805,0.00679,-0.00115,0.01054,0,0,0
PG76_text.txt,34602,0.7349,5,200,0.00564,0.00507,-0.00405,0.01054,0,0,0
PG76_text.txt,34602,0.7349,5,300,0.0024,0.00293,0.00888,0.01054,0,0,0
PG76_text.txt,34602,0.7349,6,1,0.06586,-5e-05,0.00276,0.01054,1,0,0
PG76_text.txt,34602,0.7349,6,2,0.04365,0.00437,-0.00317,0.01054,1,0,0
PG76_text.txt,34602,0.7349,6,5,0.01045,0.00569,0.00163,0.01054,0,0,0
PG76_text.txt,34602,0.7349,6,10,0.01142,0.00444,-0.00075,0.01054,1,0,0
PG76_text.txt,34602,0.7349,6,20,0.01338,-0.00902,0.00817,0.01054,1,0,0
PG76_text.txt,34602,0.7349,6,50,0.01344,0.00685,0.00089,0.01054,1,0,0
PG76_text.txt,34602,0.7349,6,100,0.00482,0.0076,-0.00337,0.01054,0,0,0
PG76_text.txt,34602,0.7349,6,200,6e-05,-0.00195,0.00106,0.01054,0,0,0
PG76_text.txt,34602,0.7349,6,300,-0.00665,0.00521,0.00632,0.01054,0,0,0
PG76_text.txt,34602,0.7349,7,1,0.13737,-0.00415,-0.00416,0.01054,1,0,0
PG76_text.txt,34602,0.7349,7,2,0.0722,0.00076,-0.00246,0.01054,1,0,0
PG76_text.txt,34602,0.7349,7,5,0.04262,0.00229,-0.00709,0.01054,1,0,0
PG76_text.txt,34602,0.7349,7,10,0.02629,0.00226,-0.00263,0.01054,1,0,0
PG76_text.txt,34602,0.7349,7,20,0.01398,0.00656,0.00574,0.01054,1,0,0
PG76_text.txt,34602,0.7349,7,50,0.00869,-0.00075,0.01123,0.01054,0,0,1
PG76_text.txt,34602,0.7349,7,100,-0.00256,-0.00232,0.00276,0.01054,0,0,0
PG76_text.txt,34602,0.7349,7,200,0.01422,0.00069,0.01453,0.01054,1,0,1
PG76_text.txt,34602,0.7349,7,300,0.00629,-0.00132,0.00334,0.01054,0,0,0
PG76_text.txt,34602,0.7349,8,1,0.07487,-0.00603,0.00043,0.01054,1,0,0
PG76_text.txt,34602,0.7349,8,2,0.04976,-0.01142,0.01283,0.01054,1,1,1
PG76_text.txt,34602,0.7349,8,5,0.0405,-0.00521,0.00575,0.01054,1,0,0
PG76_text.txt,34602,0.7349,8,10,0.02913,-0.00015,0.00814,0.01054,1,0,0
PG76_text.txt,34602,0.7349,8,20,0.02724,0.00472,-0.00121,0.01054,1,0,0
PG76_text.txt,34602,0.7349,8,50,0.00162,0.00033,-0.00091,0.01054,0,0,0
PG76_text.txt,34602,0.7349,8,100,-0.00021,-0.00149,-0.0045,0.01054,0,0,0
PG76_text.txt,34602,0.7349,8,200,-0.00232,0.00203,0.00013,0.01054,0,0,0
PG76_text.txt,34602,0.7349,8,300,0.00995,0.01447,-0.01139,0.01054,0,1,1
PG76_text.txt,34602,0.7349,9,1,0.09157,0.00301,-0.00339,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,2,0.04796,0.00351,0.00457,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,5,0.0398,-0.00294,-0.00358,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,10,0.02499,-0.00623,0.00143,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,20,0.02207,-0.00901,0.00203,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,50,0.01863,0.00188,0.00219,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,100,0.01259,-0.00625,0.0001,0.01054,1,0,0
PG76_text.txt,34602,0.7349,9,200,0.00929,0.00985,-0.0039,0.01054,0,0,0
PG76_text.txt,34602,0.7349,9,300,-0.00428,-0.00139,0.00561,0.01054,0,0,0
PG76_text.txt,34602,0.7349,10,1,0.12215,-0.00496,0.00764,0.01054,1,0,0
PG76_text.txt,34602,0.7349,10,2,0.06178,0.00576,0.00251,0.01054,1,0,0
PG76_text.txt,34602,0.7349,10,5,0.03971,-0.00142,7e-05,0.01054,1,0,0
PG76_text.txt,34602,0.7349,10,10,0.03343,0.00968,-0.00782,0.01054,1,0,0
PG76_text.txt,34602,0.7349,10,20,0.01019,-0.00543,-0.00694,0.01054,0,0,0
