file,N_all,N_filt,M_filtered,alpha,alpha0,q,k,B_orig,B_surr_mean,B_surr_std,B_fgn,orig_surr,orig_fgn
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,1,0.8461,0.7772,0.0078,0.7892,1.0886,1.0722
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,2,0.9681,0.7725,0.0074,0.7834,1.2532,1.2358
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,3,0.8293,0.7748,0.0128,0.7669,1.0703,1.0814
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,4,0.9081,0.7747,0.0112,0.7751,1.1722,1.1715
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,5,0.8508,0.7751,0.0109,0.7695,1.0976,1.1056
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,6,0.8606,0.7738,0.0081,0.7783,1.1121,1.1057
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,7,0.8371,0.7725,0.0106,0.7698,1.0837,1.0875
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,8,0.8551,0.78,0.0093,0.774,1.0962,1.1048
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,9,0.8794,0.7729,0.0075,0.7832,1.1377,1.1228
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,10,0.8486,0.7766,0.0102,0.7653,1.0928,1.1089
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,11,0.8435,0.7729,0.006,0.7808,1.0914,1.0803
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,12,0.8226,0.7785,0.0079,0.7859,1.0566,1.0467
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,13,0.8759,0.7736,0.012,0.7752,1.1322,1.1298
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,14,0.8208,0.773,0.0107,0.7763,1.0619,1.0573
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,15,0.8211,0.7739,0.01,0.7709,1.061,1.0651
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,16,0.8093,0.7726,0.0102,0.7806,1.0475,1.0369
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,17,0.8108,0.7736,0.0111,0.7803,1.0481,1.0391
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,18,0.8184,0.7767,0.0096,0.7562,1.0536,1.0821
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,19,0.8223,0.7742,0.0086,0.7672,1.0622,1.0718
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.6,20,0.8279,0.7763,0.0075,0.7941,1.0665,1.0426
PG236_text.txt,50781,16726,16435,0.6567,0.6425,0.7,1,0.8924,0.8327,0.0091,0.8522,1.0717,1.0472
